train/n_updates,time/total_timesteps,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,time/time_elapsed,train/policy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,time/iterations,train/learning_rate
19699,1891200,-0.13118571043014526,0.14014187455177307,2.8036746978759766,4891,0.003774600103497505,44.7,386,0.0065552592277526855,19700,0.0004
19799,1900800,-0.14263354241847992,0.7237867712974548,1.924973964691162,4915,-0.020324915647506714,29.24,386,0.0007852315902709961,19800,0.0004
19899,1910400,-0.14464478194713593,1.1618660688400269,2.0582313537597656,4942,-0.0002159817813662812,18.15,386,0.0008956193923950195,19900,0.0004
19999,1920000,-0.17291349172592163,2.004901885986328,2.4429309368133545,4967,-0.17447613179683685,30.58,386,0.0007987618446350098,20000,0.0004
20099,1929600,-0.1667269915342331,2.154858350753784,2.2880585193634033,4991,0.06914668530225754,32.47,386,-0.0005621910095214844,20100,0.0004
20199,1939200,-0.1935863196849823,1.4836463928222656,2.398322105407715,5015,-0.03889106959104538,32.73,386,0.00116044282913208,20200,0.0004
20299,1948800,-0.2092253863811493,0.8760451674461365,2.128386974334717,5040,-0.13930976390838623,19.15,386,0.002074897289276123,20300,0.0004
20399,1958400,-0.18656961619853973,1.7366690635681152,2.9301955699920654,5065,0.07238410413265228,65.72,386,0.0016084909439086914,20400,0.0004
20499,1968000,-0.16050146520137787,1.0275529623031616,3.5647311210632324,5090,-0.013877603225409985,64.97,386,0.0017696022987365723,20500,0.0004
20599,1977600,-0.17711174488067627,0.18438588082790375,1.9669139385223389,5115,-0.03274425119161606,18.17,386,0.0011988282203674316,20600,0.0004
20699,1987200,-0.1721445620059967,1.5201696157455444,2.643120050430298,5140,0.014938946813344955,32.99,386,5.245208740234375e-05,20700,0.0004
20799,1996800,-0.14403215050697327,0.12461262941360474,2.0125174522399902,5166,-0.01892050728201866,42.68,386,0.0026432275772094727,20800,0.0004
20899,2006400,-0.17097483575344086,0.12227773666381836,2.005777359008789,5192,0.0932769626379013,28.56,386,0.00529932975769043,20900,0.0004
20999,2016000,-0.18253159523010254,1.3946542739868164,2.4198660850524902,5216,0.07192051410675049,42.44,386,0.0020427703857421875,21000,0.0004
21099,2025600,-0.1453976333141327,0.27318960428237915,2.1039693355560303,5239,0.004537943750619888,30.19,386,0.001486659049987793,21100,0.0004
21199,2035200,-0.15280230343341827,1.2133278846740723,2.2630321979522705,5263,0.0038694317918270826,31.59,386,0.0018833279609680176,21200,0.0004
21299,2044800,-0.15824609994888306,2.5387372970581055,3.221567392349243,5287,-0.015625832602381706,78.05,386,0.0004730224609375,21300,0.0004
21399,2054400,-0.12841348350048065,0.03984908014535904,2.981534004211426,5311,-0.022158030420541763,56.77,386,0.005468189716339111,21400,0.0004
21499,2064000,-0.17842692136764526,1.6333606243133545,2.4334065914154053,5336,-0.09565596282482147,30.72,386,0.0008935928344726562,21500,0.0004
21599,2073600,-0.16665764153003693,2.1787071228027344,2.311692237854004,5361,-0.007719474844634533,30.37,386,0.0009132027626037598,21600,0.0004
21699,2083200,-0.19036361575126648,1.4958770275115967,2.502274990081787,5386,-0.08559851348400116,29.34,386,0.0014573335647583008,21700,0.0004
21799,2092800,-0.1378117948770523,1.1475863456726074,2.7861504554748535,5411,-0.028280891478061676,42.72,386,0.0015213489532470703,21800,0.0004
21899,2102400,-0.13691627979278564,0.10692116618156433,2.5297560691833496,5436,-0.2663714289665222,41.79,386,0.003964662551879883,21900,0.0004
21999,2112000,-0.15350574254989624,0.12457504123449326,3.011479377746582,5462,-0.030401762574911118,65.76,386,0.004780232906341553,22000,0.0004
22099,2121600,-0.16060367226600647,1.4790562391281128,2.4240458011627197,5487,-0.003811284899711609,31.84,386,0.0012309551239013672,22100,0.0004
22199,2131200,-0.12502197921276093,0.035155221819877625,2.599247932434082,5512,0.015316451899707317,66.49,386,0.009963572025299072,22200,0.0004
22299,2140800,-0.17644034326076508,1.4044444561004639,2.218113899230957,5536,-0.03894487023353577,43.69,386,0.0003369450569152832,22300,0.0004
22399,2150400,-0.19206175208091736,1.2629621028900146,2.610812187194824,5564,-0.15310074388980865,42.47,386,0.0013335943222045898,22400,0.0004
22499,2160000,-0.17743197083473206,0.7238211631774902,2.6361236572265625,5589,0.00432202173396945,42.51,386,0.001093745231628418,22500,0.0004
22599,2169600,-0.16332128643989563,1.3234140872955322,3.012153387069702,5613,0.00424528494477272,65.49,386,0.00042325258255004883,22600,0.0004
22699,2179200,-0.15680503845214844,0.5874598026275635,2.189624071121216,5638,-0.030346890911459923,19.61,386,0.001968681812286377,22700,0.0004
22799,2188800,-0.16531559824943542,0.15439850091934204,3.0035271644592285,5663,-0.001709784148260951,42.5,386,0.0015712976455688477,22800,0.0004
22899,2198400,-0.1377749741077423,0.034092977643013,2.1384730339050293,5689,-0.021439960226416588,31.53,386,0.009604096412658691,22900,0.0004
22999,2208000,-0.18803346157073975,0.450000137090683,2.0947742462158203,5713,0.0979955717921257,20.32,386,0.0016428828239440918,23000,0.0004
23099,2217600,-0.1799972951412201,0.3799368739128113,2.264194965362549,5737,-0.01839429698884487,29.86,386,0.001986980438232422,23100,0.0004
23199,2227200,-0.16524910926818848,0.8444241285324097,2.140737533569336,5761,0.13781917095184326,31.76,386,0.001971423625946045,23200,0.0004
23299,2236800,-0.15837985277175903,1.0185341835021973,2.21195125579834,5786,-0.02986828051507473,45.21,386,0.0004439353942871094,23300,0.0004
23399,2246400,-0.1467597931623459,1.510066270828247,3.1177854537963867,5810,0.051084186881780624,41.37,386,0.0012826919555664062,23400,0.0004
23499,2256000,-0.1681338995695114,0.5805715918540955,2.8266634941101074,5834,-0.012824553065001965,42.55,386,0.001488804817199707,23500,0.0004
23599,2265600,-0.18673673272132874,1.9695667028427124,2.4465208053588867,5858,0.02157781645655632,30.65,386,0.0011674165725708008,23600,0.0004
23699,2275200,-0.1573147475719452,1.4342072010040283,2.573050022125244,5884,-0.01065350603312254,42.57,386,0.00042760372161865234,23700,0.0004
23799,2284800,-0.18269741535186768,1.2662436962127686,2.656609296798706,5909,0.006908643990755081,54.4,386,0.00021022558212280273,23800,0.0004
23899,2294400,-0.19497886300086975,0.8232612609863281,2.545379400253296,5937,-0.1789904236793518,31.6,386,0.00030732154846191406,23900,0.0004
23999,2304000,-0.1349382996559143,0.8229693174362183,2.1514573097229004,5960,0.12475427985191345,19.04,386,0.0024088621139526367,24000,0.0004
24099,2313600,-0.1761782467365265,1.7570075988769531,2.5169260501861572,5985,-0.03889647498726845,31.72,386,-0.00015473365783691406,24100,0.0004
24199,2323200,-0.1644086241722107,0.555917501449585,2.827388048171997,6009,-0.026804044842720032,54.18,386,0.0014903545379638672,24200,0.0004
24299,2332800,-0.18558751046657562,1.4396915435791016,2.169905185699463,6034,-0.015425020828843117,31.33,386,0.0016862750053405762,24300,0.0004
24399,2342400,-0.12311749160289764,0.027086835354566574,2.772998094558716,6060,0.048264749348163605,41.87,386,0.007975995540618896,24400,0.0004
24499,2352000,-0.17319777607917786,1.4913551807403564,1.9742217063903809,6084,-0.020575206726789474,18.28,386,0.0008053779602050781,24500,0.0004
24599,2361600,-0.16347339749336243,1.2109365463256836,2.346390724182129,6109,-0.04213637113571167,41.98,386,0.0013741850852966309,24600,0.0004
24699,2371200,-0.17244349420070648,1.5733717679977417,2.2481229305267334,6133,-0.02263767085969448,34.11,386,8.797645568847656e-05,24700,0.0004
24799,2380800,-0.18689599633216858,0.6406605839729309,2.9503226280212402,6158,0.006466655991971493,54.07,386,0.002222001552581787,24800,0.0004
24899,2390400,-0.19916841387748718,1.6778285503387451,2.1203055381774902,6182,0.02045317552983761,19.14,386,0.001780390739440918,24900,0.0004
24999,2400000,-0.1639333814382553,1.2377424240112305,2.0573911666870117,6207,-0.0057540773414075375,19.35,386,0.00013834238052368164,25000,0.0004
25099,2409600,-0.18498679995536804,2.6634654998779297,2.22471284866333,6232,-0.020982250571250916,31.05,386,0.000402987003326416,25100,0.0004
25199,2419200,-0.16436010599136353,0.1052008718252182,2.9704232215881348,6257,-0.031634800136089325,42.8,386,0.004303038120269775,25200,0.0004
25299,2428800,-0.19501464068889618,0.6451055407524109,2.0615766048431396,6284,-0.010154586285352707,19.73,386,0.0020317435264587402,25300,0.0004
25399,2438400,-0.14463570713996887,0.40240928530693054,1.9884905815124512,6309,-0.031199444085359573,16.8,386,0.0011996030807495117,25400,0.0004
25499,2448000,-0.16975510120391846,0.2999122142791748,2.7211031913757324,6332,0.0020173415541648865,32.45,386,0.0017690062522888184,25500,0.0004
25599,2457600,-0.14835062623023987,0.29348695278167725,2.0960352420806885,6358,-0.3838648796081543,19.22,386,0.0018344521522521973,25600,0.0004
25699,2467200,-0.16417473554611206,1.26446533203125,2.6147897243499756,6383,0.03481747955083847,41.38,386,0.0018413662910461426,25700,0.0004
25799,2476800,-0.1575242578983307,1.1066899299621582,2.5900816917419434,6408,0.021139826625585556,42.61,386,0.002413034439086914,25800,0.0004
25899,2486400,-0.15887296199798584,0.5070886611938477,2.554455041885376,6431,0.020156128332018852,31.3,386,0.002436995506286621,25900,0.0004
25999,2496000,-0.1537979245185852,2.025151014328003,2.268359422683716,6456,-0.029371149837970734,32.08,386,-0.0001569986343383789,26000,0.0004
26099,2505600,-0.15035592019557953,1.9030680656433105,2.1297731399536133,6481,0.0935213565826416,30.17,386,-7.069110870361328e-05,26100,0.0004
26199,2515200,-0.18520408868789673,1.0925571918487549,2.164506435394287,6506,-0.33910948038101196,21.11,386,-2.0384788513183594e-05,26200,0.0004
26299,2524800,-0.19818997383117676,1.9615558385849,2.145998001098633,6530,0.01386271696537733,19.72,386,0.0017254352569580078,26300,0.0004
26399,2534400,-0.11437821388244629,0.004433874040842056,2.5940146446228027,6554,0.03222868591547012,30.17,386,0.0017552375793457031,26400,0.0004
26499,2544000,-0.16649159789085388,0.5163229703903198,1.911607027053833,6579,0.027457308024168015,17.94,386,0.0011633634567260742,26500,0.0004
26599,2553600,-0.20213034749031067,0.88068026304245,2.1009268760681152,6603,-0.13910609483718872,20.88,386,0.0016639232635498047,26600,0.0004
26699,2563200,-0.20613083243370056,1.1302697658538818,2.202364206314087,6630,-0.13514432311058044,31.42,386,0.0005344748497009277,26700,0.0004
26799,2572800,-0.18490320444107056,0.4977704882621765,2.3821675777435303,6657,-0.043700285255908966,43.25,386,0.0010744929313659668,26800,0.0004
26899,2582400,-0.1643233746290207,0.7920492887496948,2.4626450538635254,6680,0.00039408853626810014,30.23,386,0.001742243766784668,26900,0.0004
26999,2592000,-0.1929616928100586,0.9527592658996582,2.225419521331787,6704,-0.0190914086997509,30.98,386,0.0004209280014038086,27000,0.0004
27099,2601600,-0.16771678626537323,2.2628226280212402,2.3567755222320557,6728,-0.04733557254076004,32.06,386,0.0002754330635070801,27100,0.0004
27199,2611200,-0.17233650386333466,1.216424822807312,2.0416269302368164,6753,-0.04809272289276123,18.52,386,0.0006819367408752441,27200,0.0004
27299,2620800,-0.13875631988048553,0.9021590948104858,2.311823606491089,6779,-0.009529519826173782,22.41,386,0.0006156563758850098,27300,0.0004
27399,2630400,-0.17441949248313904,1.2562439441680908,2.5088512897491455,6804,0.04233076423406601,43.64,386,0.0013068318367004395,27400,0.0004
27499,2640000,-0.18298789858818054,2.4771881103515625,1.8248584270477295,6828,0.04416895657777786,16.13,386,6.318092346191406e-05,27500,0.0004
27599,2649600,-0.15978924930095673,1.0426570177078247,2.8446035385131836,6853,-0.05483696982264519,43.31,386,0.0011178851127624512,27600,0.0004
27699,2659200,-0.13463948667049408,0.07363029569387436,2.934178113937378,6878,-0.2374180257320404,56.65,386,0.005485951900482178,27700,0.0004
27799,2668800,-0.14645646512508392,0.2917684018611908,2.979201316833496,6903,0.002641417784616351,65.54,386,0.0032567977905273438,27800,0.0004
27899,2678400,-0.1683124303817749,0.4522135257720947,2.92240047454834,6926,-0.07292928546667099,54.25,386,0.002168416976928711,27900,0.0004
27999,2688000,-0.18708357214927673,0.32927626371383667,2.640500545501709,6950,0.012654006481170654,43.05,386,0.0011882781982421875,28000,0.0004
28099,2697600,-0.15747177600860596,1.6915935277938843,2.15286922454834,6975,-0.08596949279308319,18.54,386,-0.0012106895446777344,28100,0.0004
28199,2707200,-0.1681123673915863,0.053281791508197784,2.6610257625579834,6999,-0.0328923761844635,54.69,386,0.0019047260284423828,28200,0.0004
28299,2716800,-0.15015171468257904,0.8467952609062195,2.0546605587005615,7024,0.02355654165148735,17.41,386,0.00200045108795166,28300,0.0004
28399,2726400,-0.14773105084896088,0.33548295497894287,2.276412010192871,7047,0.011409824714064598,30.11,386,0.0030088424682617188,28400,0.0004
28499,2736000,-0.13929307460784912,0.142049178481102,2.2519009113311768,7072,-0.032293908298015594,29.72,386,0.003435492515563965,28500,0.0004
28599,2745600,-0.17759770154953003,1.2885470390319824,2.4124057292938232,7097,0.0027099917642772198,41.96,386,0.0017529726028442383,28600,0.0004
28699,2755200,-0.18976853787899017,0.33092695474624634,2.9189248085021973,7123,-0.012958601117134094,53.38,386,0.0009568929672241211,28700,0.0004
28799,2764800,-0.18639877438545227,0.225057452917099,2.904956102371216,7148,-2.8774142265319824e-05,55.6,386,0.0006811618804931641,28800,0.0004
28899,2774400,-0.1740204095840454,2.2996625900268555,2.4747393131256104,7172,0.0006826023454777896,30.67,386,0.001365959644317627,28900,0.0004
28999,2784000,-0.14233721792697906,0.5010552406311035,2.862213373184204,7197,-0.003585929749533534,65.97,386,0.0033326148986816406,29000,0.0004
29099,2793600,-0.166336327791214,1.7696583271026611,2.641329765319824,7222,0.039087675511837006,42.0,386,0.0006808042526245117,29100,0.0004
29199,2803200,-0.13440188765525818,0.6659700274467468,2.8036248683929443,7247,-0.11675425618886948,41.84,386,0.0013564825057983398,29200,0.0004
29299,2812800,-0.1580447256565094,1.6402883529663086,3.1951286792755127,7272,-0.018927566707134247,53.13,386,0.00039696693420410156,29300,0.0004
29399,2822400,-0.19126920402050018,1.9907994270324707,2.4650895595550537,7297,0.009157410822808743,33.45,386,-1.3113021850585938e-06,29400,0.0004
29499,2832000,-0.15513426065444946,1.7974920272827148,2.778224229812622,7322,0.02795606479048729,43.55,386,-0.00018596649169921875,29500,0.0004
29599,2841600,-0.20709441602230072,1.5627272129058838,1.905705451965332,7346,-0.05037165805697441,19.54,386,0.0004200935363769531,29600,0.0004
29699,2851200,-0.12761010229587555,2.5777201652526855,2.4700920581817627,7373,0.18613725900650024,29.77,386,-1.2636184692382812e-05,29700,0.0004
29799,2860800,-0.160333514213562,2.170431613922119,2.5758743286132812,7397,0.049746718257665634,43.82,386,-0.0014761686325073242,29800,0.0004
29899,2870400,-0.15798330307006836,0.4234233796596527,1.9188027381896973,7421,-0.12147946655750275,18.26,386,0.0007132887840270996,29900,0.0004
29999,2880000,-0.18353651463985443,0.2501087784767151,2.7421092987060547,7445,-0.0031826719641685486,43.45,386,0.001622021198272705,30000,0.0004
30099,2889600,-0.1461857408285141,2.018587112426758,2.8462560176849365,7471,0.03556615486741066,43.61,386,0.0004349946975708008,30100,0.0004
30199,2899200,-0.1702156513929367,0.7778282165527344,3.096909761428833,7497,-0.010329246520996094,56.12,386,0.0004628896713256836,30200,0.0004
30299,2908800,-0.1649579256772995,1.310397982597351,2.667807102203369,7522,-0.002746269106864929,44.86,386,0.000686347484588623,30300,0.0004
30399,2918400,-0.16454154253005981,0.2971724569797516,2.1983230113983154,7547,0.010746750980615616,29.21,386,0.0012507438659667969,30400,0.0004
30499,2928000,-0.1689155548810959,1.4756748676300049,2.5038082599639893,7572,-0.03080323152244091,41.24,386,0.0012603998184204102,30500,0.0004
30599,2937600,-0.1776590794324875,0.578574001789093,2.930161714553833,7597,-0.15521368384361267,53.8,386,0.0005148649215698242,30600,0.0004
30699,2947200,-0.16401195526123047,0.7506818771362305,2.3513495922088623,7623,0.05238167196512222,42.28,386,0.0011691451072692871,30700,0.0004
30799,2956800,-0.16469785571098328,0.4316807687282562,2.536477565765381,7648,-0.04269581660628319,55.32,386,0.00014507770538330078,30800,0.0004
30899,2966400,-0.14548128843307495,0.9630340337753296,2.067676305770874,7673,0.035257432609796524,17.59,386,0.0003401637077331543,30900,0.0004
30999,2976000,-0.1482967585325241,0.39197200536727905,2.19986891746521,7700,0.004911206662654877,30.45,386,0.0018673539161682129,31000,0.0004
31099,2985600,-0.1745307892560959,1.037928819656372,1.996350884437561,7726,-0.2680474519729614,30.95,386,0.0007003545761108398,31100,0.0004
31199,2995200,-0.18157553672790527,1.8939967155456543,2.6550915241241455,7750,-0.017447849735617638,30.59,386,8.690357208251953e-05,31200,0.0004
