train/learning_rate,train/value_loss,time/iterations,time/fps,time/time_elapsed,train/policy_loss,time/total_timesteps,train/n_updates,train/ent_coef,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance
0.0001188032,0.4463444650173187,3540,386,7041,0.036667030304670334,2718720,3539,0.06875199999999998,-0.3639385402202606,68.61,2.41280198097229,-0.00043594837188720703
0.0001177792,0.7049636840820312,3560,385,7101,0.027202507480978966,2734080,3559,0.06772800000000001,-0.3701288104057312,68.36,2.3376450538635254,0.10728150606155396
0.0001167552,0.5802461504936218,3580,384,7159,0.05256121605634689,2749440,3579,0.06670399999999999,-0.3573935925960541,61.36,2.1538994312286377,0.0824437141418457
0.0001157312,0.3905324935913086,3600,383,7209,0.030204512178897858,2764800,3599,0.06567999999999999,-0.36133942008018494,58.39,2.06128191947937,-0.1370072364807129
0.00011470720000000001,0.631486177444458,3620,383,7257,0.055598389357328415,2780160,3619,0.06465599999999999,-0.35323238372802734,63.16,2.188293933868408,-0.056151390075683594
0.00011368320000000002,0.5102083683013916,3640,382,7307,0.025215737521648407,2795520,3639,0.063632,-0.38193103671073914,67.76,2.213928461074829,0.060775041580200195
0.00011265920000000001,0.45508331060409546,3660,382,7356,0.01973860152065754,2810880,3659,0.062608,-0.3716157078742981,62.73,1.9109702110290527,0.08192425966262817
0.0001116352,0.5885834693908691,3680,381,7403,0.04784461483359337,2826240,3679,0.06158399999999997,-0.3526737689971924,65.82,2.3361763954162598,-0.08280539512634277
0.0001106112,0.4037594199180603,3700,381,7457,0.026507850736379623,2841600,3699,0.060559999999999975,-0.35668644309043884,67.78,2.463391065597534,0.10005486011505127
0.00010958720000000001,0.4453469514846802,3720,380,7508,0.03494318947196007,2856960,3719,0.05953599999999998,-0.3712892532348633,65.42,2.354787588119507,0.009150683879852295
0.0001085632,0.4470975995063782,3740,379,7558,0.022022303193807602,2872320,3739,0.05851200000000001,-0.3709452152252197,56.81,2.212684154510498,-0.19816160202026367
0.00010753919999999999,0.40160006284713745,3760,379,7607,0.024708233773708344,2887680,3759,0.057487999999999984,-0.3567137122154236,54.3,2.0344817638397217,0.12512516975402832
0.00010651520000000002,0.4596060514450073,3780,379,7656,0.02266918681561947,2903040,3779,0.056463999999999986,-0.37063878774642944,59.88,2.2222330570220947,0.14564961194992065
0.00010549120000000001,0.6484652757644653,3800,378,7708,0.02407252788543701,2918400,3799,0.05543999999999999,-0.36313194036483765,59.98,2.1735124588012695,0.08174937963485718
0.00010446720000000002,0.6021626591682434,3820,378,7758,0.043035127222537994,2933760,3819,0.05441599999999999,-0.36250731348991394,49.63,2.1201839447021484,-0.13161563873291016
0.0001034432,0.30767232179641724,3840,377,7808,0.019604112952947617,2949120,3839,0.053391999999999995,-0.3713037371635437,61.56,2.0175721645355225,0.13597524166107178
0.00010241920000000001,0.47608399391174316,3860,377,7859,0.009519737213850021,2964480,3859,0.05236799999999997,-0.34884390234947205,67.95,2.468194007873535,-0.007026791572570801
0.0001013952,0.34546953439712524,3880,376,7911,0.04253664240241051,2979840,3879,0.05134399999999997,-0.37791019678115845,57.5,2.0226247310638428,0.029660344123840332
0.00010037119999999999,0.44482994079589844,3900,376,7965,0.024907909333705902,2995200,3899,0.050320000000000004,-0.3587801158428192,61.43,2.122476100921631,0.08231127262115479
