train/explained_variance,train/n_updates,train/entropy_loss,time/total_timesteps,train/learning_rate,train/policy_loss,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,train/value_loss,time/iterations,time/fps
-0.1186215877532959,3279,-0.6626776456832886,13434880,2.9876736000000003e-05,0.015422804281115532,43601,122.06,-3.6094467639923096,0.026130116266666642,0.298776239156723,3280,308
-0.11812686920166016,3299,-0.660263180732727,13516800,2.883908266666667e-05,0.011162818409502506,43860,128.88,-3.53342866897583,0.02476505599999998,0.4168216586112976,3300,308
0.02223294973373413,3319,-0.6627776622772217,13598720,2.7801429333333337e-05,0.011118147522211075,44123,118.63,-3.4892406463623047,0.023399995733333318,0.40033772587776184,3320,308
-0.14343631267547607,3339,-0.661024808883667,13680640,2.676377600000001e-05,0.011265391483902931,44385,114.11,-3.3839635848999023,0.022034935466666655,0.34170979261398315,3340,308
-0.1899029016494751,3359,-0.661978006362915,13762560,2.5726122666666657e-05,0.012327689677476883,44652,126.48,-3.5502686500549316,0.020669875199999993,0.36209192872047424,3360,308
-0.2657417058944702,3379,-0.6608318090438843,13844480,2.4688469333333327e-05,0.02096467651426792,44922,123.12,-3.585371494293213,0.01930481493333333,0.3607710301876068,3380,308
-0.20302283763885498,3399,-0.6627601385116577,13926400,2.3650815999999998e-05,0.02014818973839283,45190,123.38,-3.558051347732544,0.01793975466666667,0.40175527334213257,3400,308
-0.02926623821258545,3419,-0.6595562696456909,14008320,2.2613162666666665e-05,0.01387159526348114,45451,126.38,-3.458939552307129,0.01657469439999998,0.3587319850921631,3420,308
-0.07456767559051514,3439,-0.6609193086624146,14090240,2.1575509333333338e-05,0.008622356690466404,45710,110.6,-3.2873361110687256,0.015209634133333316,0.3737694025039673,3440,308
-0.07130599021911621,3459,-0.6606203317642212,14172160,2.0537856000000005e-05,0.017737405374646187,45972,114.1,-3.314706802368164,0.013844573866666654,0.3102162778377533,3460,308
-0.11936533451080322,3479,-0.6616235971450806,14254080,1.9500202666666675e-05,0.01142913568764925,46233,114.53,-3.4824130535125732,0.012479513599999992,0.3273908495903015,3480,308
-0.15830421447753906,3499,-0.6629947423934937,14336000,1.8462549333333346e-05,0.011830819770693779,46490,130.73,-3.4262802600860596,0.01111445333333333,0.3502446711063385,3500,308
-0.033731937408447266,3519,-0.661239743232727,14417920,1.7424895999999992e-05,0.011421941220760345,46750,124.9,-3.220961093902588,0.009749393066666667,0.34634360671043396,3520,308
-0.06558346748352051,3539,-0.6607774496078491,14499840,1.6387242666666662e-05,0.013943084515631199,47012,123.73,-3.448988676071167,0.008384332800000005,0.38869622349739075,3540,308
-0.22814297676086426,3559,-0.6612412929534912,14581760,1.5349589333333333e-05,0.012328081764280796,47274,128.68,-3.370570182800293,0.007019272533333315,0.3348252773284912,3560,308
-0.1758791208267212,3579,-0.6616160273551941,14663680,1.4311936000000003e-05,0.01968146488070488,47533,126.99,-3.455265760421753,0.005654212266666653,0.3611413836479187,3580,308
-0.17772841453552246,3599,-0.6597112417221069,14745600,1.3274282666666671e-05,0.018902238458395004,47794,119.02,-3.4629650115966797,0.0042891519999999905,0.35301199555397034,3600,308
-0.10979056358337402,3619,-0.6607518196105957,14827520,1.223662933333334e-05,0.020983707159757614,48056,119.62,-3.4462451934814453,0.0029240917333333283,0.3966519832611084,3620,308
-0.06450927257537842,3639,-0.6621695756912231,14909440,1.119897600000001e-05,0.015780135989189148,48316,111.41,-3.3733279705047607,0.001559031466666666,0.3884790241718292,3640,308
-0.053110480308532715,3659,-0.660746693611145,14991360,1.0161322666666658e-05,0.01414285134524107,48574,125.21,-3.6509926319122314,0.00019397120000000379,0.35212504863739014,3660,308
