train/n_updates,time/total_timesteps,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,time/time_elapsed,train/policy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,time/iterations,train/learning_rate
19699,2521600,-0.18662866950035095,0.9175969362258911,2.444112777709961,7171,0.0048500727862119675,53.19,351,0.0006331801414489746,19700,0.0003
19799,2534400,-0.166853129863739,7.406917572021484,2.0129904747009277,7207,-0.0029746410436928272,29.56,351,-0.00021851062774658203,19800,0.0003
19899,2547200,-0.12229122966527939,0.717682421207428,2.274813652038574,7243,0.0014537537936121225,19.68,351,0.0018418431282043457,19900,0.0003
19999,2560000,-0.148737832903862,1.3296434879302979,2.1248598098754883,7280,-0.012253044173121452,32.73,351,0.0009952187538146973,20000,0.0003
20099,2572800,-0.1625661849975586,1.233332633972168,2.2287793159484863,7318,-0.07337047904729843,21.55,351,0.001058042049407959,20100,0.0003
20199,2585600,-0.13514494895935059,0.6017908453941345,2.084796667098999,7353,-0.005314684472978115,20.48,351,0.002312779426574707,20200,0.0003
20299,2598400,-0.19797733426094055,4.0997819900512695,2.5859649181365967,7390,-0.026236599311232567,31.13,351,0.0020034313201904297,20300,0.0003
20399,2611200,-0.14537401497364044,0.42382851243019104,2.065495491027832,7426,0.0021179355680942535,31.11,351,0.0010355114936828613,20400,0.0003
20499,2624000,-0.15981659293174744,1.4272633790969849,2.7701265811920166,7462,0.043458014726638794,43.54,351,0.0007016658782958984,20500,0.0003
20599,2636800,-0.2052726149559021,0.49758726358413696,2.137228012084961,7499,-0.016127537935972214,21.53,351,0.0015397071838378906,20600,0.0003
20699,2649600,-0.16084355115890503,3.143125057220459,2.5055460929870605,7537,-0.07999401539564133,41.25,351,0.0007231235504150391,20700,0.0003
20799,2662400,-0.19085794687271118,1.88724946975708,2.1380088329315186,7574,-0.07947252690792084,31.83,351,0.0015477538108825684,20800,0.0003
20899,2675200,-0.16697213053703308,2.3840627670288086,2.896773099899292,7611,-0.025445379316806793,44.16,351,4.124641418457031e-05,20900,0.0003
20999,2688000,-0.17390888929367065,2.072873830795288,2.642552137374878,7648,-0.09646991640329361,30.96,351,0.0008990168571472168,21000,0.0003
21099,2700800,-0.1629919409751892,1.9321868419647217,2.815620183944702,7684,-0.008821721188724041,42.77,351,0.0008944869041442871,21100,0.0003
21199,2713600,-0.18951165676116943,3.9935336112976074,2.0840773582458496,7720,-0.003776406869292259,19.12,351,0.0009559988975524902,21200,0.0003
21299,2726400,-0.18493202328681946,2.936338424682617,2.3361434936523438,7757,0.008084665983915329,30.19,351,3.2901763916015625e-05,21300,0.0003
21399,2739200,-0.17904338240623474,3.5936026573181152,2.122619867324829,7794,0.0055970195680856705,43.51,351,5.5789947509765625e-05,21400,0.0003
21499,2752000,-0.16529443860054016,0.9833554625511169,2.5814695358276367,7831,-0.11289193481206894,53.94,351,0.0014516115188598633,21500,0.0003
21599,2764800,-0.21991626918315887,3.375220775604248,2.6833765506744385,7869,-0.06791331619024277,41.9,351,0.00011962652206420898,21600,0.0003
21699,2777600,-0.15059487521648407,0.23982815444469452,2.6470563411712646,7905,-0.015153786167502403,42.18,351,0.005558192729949951,21700,0.0003
21799,2790400,-0.17778757214546204,0.7667174339294434,2.2289071083068848,7942,-0.04313114657998085,43.31,351,0.00114363431930542,21800,0.0003
21899,2803200,-0.17702779173851013,4.375466346740723,2.409604549407959,7980,0.007286204490810633,31.85,351,8.928775787353516e-05,21900,0.0003
21999,2816000,-0.1522587537765503,2.1985044479370117,1.9680557250976562,8017,-0.0031375568360090256,17.92,351,0.0007050037384033203,22000,0.0003
22099,2828800,-0.1597561538219452,1.8285162448883057,2.1819353103637695,8052,-0.00903560221195221,30.12,351,0.0006561875343322754,22100,0.0003
22199,2841600,-0.1512565016746521,0.8800961971282959,2.5971503257751465,8089,-0.09554723650217056,43.77,351,0.0007935762405395508,22200,0.0003
22299,2854400,-0.17478732764720917,1.4125399589538574,2.4121744632720947,8126,0.10785399377346039,32.13,351,0.001347959041595459,22300,0.0003
22399,2867200,-0.18380272388458252,2.280177116394043,2.0287792682647705,8162,0.006526768207550049,20.88,351,0.0005081295967102051,22400,0.0003
22499,2880000,-0.12756593525409698,2.703902244567871,2.050192356109619,8198,-0.017269974574446678,19.64,351,0.0011560320854187012,22500,0.0003
22599,2892800,-0.1780555099248886,3.049586296081543,2.609215021133423,8235,0.019191600382328033,31.85,351,1.9848346710205078e-05,22600,0.0003
22699,2905600,-0.15449699759483337,2.042208671569824,2.5658795833587646,8270,-0.005865408107638359,41.2,351,0.001231074333190918,22700,0.0003
22799,2918400,-0.16409973800182343,0.8983539342880249,2.033860921859741,8307,0.007351473905146122,20.32,351,0.0009694695472717285,22800,0.0003
22899,2931200,-0.15910078585147858,1.8547338247299194,2.4392471313476562,8342,0.0403120219707489,41.89,351,0.0020033717155456543,22900,0.0003
22999,2944000,-0.14260193705558777,1.6081454753875732,2.450577735900879,8380,0.031889792531728745,32.11,351,0.0011935234069824219,23000,0.0003
23099,2956800,-0.19311359524726868,1.8363118171691895,2.0892510414123535,8417,-0.08779439330101013,30.85,351,0.0001843571662902832,23100,0.0003
23199,2969600,-0.14515244960784912,7.406427383422852,2.385009527206421,8454,0.02701415866613388,30.36,351,-0.0004838705062866211,23200,0.0003
23299,2982400,-0.16616412997245789,2.6942033767700195,2.157731771469116,8492,-0.009970813058316708,31.86,351,0.0007093548774719238,23300,0.0003
23399,2995200,-0.16813601553440094,1.984235405921936,2.6214406490325928,8528,0.012980854138731956,42.4,351,0.0005223751068115234,23400,0.0003
