rollout/ep_rew_mean,train/value_loss,time/time_elapsed,rollout/ep_len_mean,train/policy_loss,train/explained_variance,train/n_updates,time/iterations,train/entropy_loss,train/ent_coef,time/total_timesteps,train/learning_rate,time/fps
3.3456647396087646,0.07438699901103973,4587,30.22,-0.07659247517585754,0.004263639450073242,18199,18200,-0.17767900228500366,0.098464,1747200,0.0004,380
2.9242334365844727,1.0180562734603882,4611,19.64,-0.18921467661857605,0.00011992454528808594,18299,18300,-0.17351530492305756,0.098016,1756800,0.0004,380
6.022504806518555,1.8667469024658203,4636,78.46,-0.0016951014986261725,-0.0003968477249145508,18399,18400,-0.15823614597320557,0.097568,1766400,0.0004,380
3.1856114864349365,1.733014464378357,4663,28.6,-0.1268543154001236,0.0011421442031860352,18499,18500,-0.1704179048538208,0.09712000000000001,1776000,0.0004,380
3.284317970275879,0.4559519290924072,4689,31.06,-0.009275908581912518,0.0017676949501037598,18599,18600,-0.1359863579273224,0.09667200000000001,1785600,0.0004,380
2.7743043899536133,2.1637675762176514,4715,19.65,0.025392573326826096,0.0008308887481689453,18699,18700,-0.14992910623550415,0.09622399999999999,1795200,0.0004,380
3.01350736618042,1.4405853748321533,4741,31.62,0.04502006620168686,0.00013887882232666016,18799,18800,-0.157649427652359,0.095776,1804800,0.0004,380
3.578371524810791,0.07039694488048553,4766,42.4,-0.0037411488592624664,0.007935047149658203,18899,18900,-0.1780165433883667,0.095328,1814400,0.0004,380
2.6357309818267822,0.334163635969162,4792,17.06,-0.019001802429556847,0.002745330333709717,18999,19000,-0.17973116040229797,0.09488,1824000,0.0004,380
3.6766357421875,1.6921342611312866,4818,33.07,0.062256306409835815,0.0012542009353637695,19099,19100,-0.16745464503765106,0.094432,1833600,0.0004,380
3.034431219100952,1.2368587255477905,4845,19.81,0.011960955336689949,0.001116633415222168,19199,19200,-0.19202765822410583,0.09398400000000001,1843200,0.0004,380
3.2128705978393555,0.9837274551391602,4869,30.05,0.07090727984905243,0.0022124052047729492,19299,19300,-0.1533532440662384,0.093536,1852800,0.0004,380
2.937129020690918,0.17037121951580048,4894,19.48,-0.06318829953670502,0.0035347938537597656,19399,19400,-0.1633586436510086,0.093088,1862400,0.0004,380
5.250735282897949,0.9064223766326904,4918,66.38,-0.16247618198394775,0.000510096549987793,19499,19500,-0.1748034656047821,0.09264,1872000,0.0004,380
3.8235995769500732,0.5894328951835632,4943,29.81,-0.06786065548658371,0.0009059309959411621,19599,19600,-0.15858612954616547,0.09219200000000001,1881600,0.0004,380
4.116154670715332,0.22157275676727295,4968,44.7,0.0021293945610523224,0.0058661699295043945,19699,19700,-0.13118571043014526,0.091744,1891200,0.0004,380
2.7959487438201904,0.9668662548065186,4993,29.24,-0.01927953027188778,0.0008025169372558594,19799,19800,-0.1426335573196411,0.09129599999999999,1900800,0.0004,380
2.829754590988159,1.635915756225586,5019,18.15,-0.002667149994522333,0.0007650852203369141,19899,19900,-0.1446448117494583,0.090848,1910400,0.0004,380
3.492149591445923,2.66581130027771,5045,30.58,-0.16386926174163818,0.0007606148719787598,19999,20000,-0.17291347682476044,0.0904,1920000,0.0004,380
3.2634994983673096,2.8523597717285156,5070,32.47,0.07167410105466843,-0.0004464387893676758,20099,20100,-0.1667269915342331,0.089952,1929600,0.0004,380
3.4619860649108887,2.016429901123047,5096,32.73,-0.04130002483725548,0.001001119613647461,20199,20200,-0.1935863196849823,0.089504,1939200,0.0004,380
2.914928913116455,1.3023560047149658,5121,19.15,-0.1298196017742157,0.0018683075904846191,20299,20300,-0.20922541618347168,0.08905600000000001,1948800,0.0004,380
4.534716606140137,2.4230875968933105,5146,65.72,0.07242199778556824,0.001380622386932373,20399,20400,-0.18656961619853973,0.08860799999999999,1958400,0.0004,380
5.329889297485352,1.4280914068222046,5174,64.97,-0.009225629270076752,0.0016028881072998047,20499,20500,-0.16050146520137787,0.08816,1968000,0.0004,380
2.7313811779022217,0.33704662322998047,5201,18.17,-0.023683767765760422,0.0011777877807617188,20599,20600,-0.17711174488067627,0.087712,1977600,0.0004,380
3.801265001296997,2.074139356613159,5225,32.99,0.01695510558784008,5.131959915161133e-05,20699,20700,-0.1721445769071579,0.08726400000000001,1987200,0.0004,380
3.0744247436523438,0.21683871746063232,5251,42.68,-0.026678919792175293,0.0024068355560302734,20799,20800,-0.14403215050697327,0.086816,1996800,0.0004,380
2.8630242347717285,0.23424868285655975,5276,28.56,0.10105961561203003,0.004684567451477051,20899,20900,-0.17097482085227966,0.08636800000000001,2006400,0.0004,380
3.5699303150177,1.8281629085540771,5301,42.44,0.07243822515010834,0.0018001198768615723,20999,21000,-0.18253156542778015,0.08592,2016000,0.0004,380
3.0093414783477783,0.4818837642669678,5327,30.19,-0.0036267712712287903,0.0007981657981872559,21099,21100,-0.1453976333141327,0.085472,2025600,0.0004,380
3.2534637451171875,1.701812505722046,5353,31.59,0.003936297260224819,0.0016825199127197266,21199,21200,-0.15280230343341827,0.085024,2035200,0.0004,380
5.075445652008057,3.332479476928711,5378,78.05,-0.010801814496517181,0.00046753883361816406,21299,21300,-0.15824608504772186,0.08457600000000001,2044800,0.0004,380
4.4619245529174805,0.08401279151439667,5404,56.77,-0.03698940575122833,0.003945648670196533,21399,21400,-0.12841349840164185,0.08412800000000001,2054400,0.0004,380
3.4797921180725098,2.359626293182373,5429,30.72,-0.08567964285612106,0.000847160816192627,21499,21500,-0.17842692136764526,0.08368,2064000,0.0004,380
3.2939391136169434,3.023275375366211,5454,30.37,-0.005919841583818197,0.0007259249687194824,21599,21600,-0.16665764153003693,0.083232,2073600,0.0004,380
3.4932198524475098,1.9894994497299194,5479,29.34,-0.07431010901927948,0.0013142824172973633,21699,21700,-0.19036361575126648,0.082784,2083200,0.0004,380
4.0870842933654785,1.6578044891357422,5503,42.72,-0.02984311431646347,0.0013491511344909668,21799,21800,-0.1378117799758911,0.082336,2092800,0.0004,380
3.7180263996124268,0.2416462004184723,5528,41.79,-0.2236935794353485,0.0035287141799926758,21899,21900,-0.13691627979278564,0.081888,2102400,0.0004,380
4.605041980743408,0.19747233390808105,5554,65.76,-0.0336814783513546,0.0042212605476379395,21999,22000,-0.15350574254989624,0.08144000000000001,2112000,0.0004,380
3.5061306953430176,1.9475445747375488,5578,31.84,-0.0050802878104150295,0.001118779182434082,22099,22100,-0.16060367226600647,0.080992,2121600,0.0004,380
4.088056564331055,0.07126686722040176,5601,66.49,0.017637314274907112,0.008190751075744629,22199,22200,-0.12502197921276093,0.080544,2131200,0.0004,380
3.3421273231506348,1.921029806137085,5627,43.69,-0.03386256843805313,0.0003123283386230469,22299,22300,-0.17644034326076508,0.080096,2140800,0.0004,380
3.8956539630889893,1.7263083457946777,5651,42.47,-0.16515877842903137,0.0011958479881286621,22399,22400,-0.19206172227859497,0.07964800000000001,2150400,0.0004,380
3.917179584503174,1.0750360488891602,5678,42.51,-1.646267992327921e-05,0.0009562373161315918,22499,22500,-0.17743198573589325,0.0792,2160000,0.0004,380
4.71599006652832,1.8607563972473145,5703,65.49,0.0010748158674687147,0.0004000663757324219,22599,22600,-0.16332125663757324,0.07875200000000002,2169600,0.0004,380
3.000518798828125,0.8600349426269531,5727,19.61,-0.02313312143087387,0.0017403960227966309,22699,22700,-0.15680502355098724,0.078304,2179200,0.0004,380
4.4090070724487305,0.27697068452835083,5752,42.5,-0.004292899742722511,0.0016422271728515625,22799,22800,-0.16531556844711304,0.077856,2188800,0.0004,380
3.1090826988220215,0.07952454686164856,5776,31.53,-0.01618696004152298,0.007567405700683594,22899,22900,-0.1377749890089035,0.077408,2198400,0.0004,380
2.9267683029174805,0.6687361001968384,5800,20.32,0.11381985247135162,0.0013830065727233887,22999,23000,-0.18803346157073975,0.07696,2208000,0.0004,380
3.2758283615112305,0.5879263281822205,5825,29.86,-0.02685767225921154,0.0017583966255187988,23099,23100,-0.1799972951412201,0.07651200000000001,2217600,0.0004,380
3.1083333492279053,1.1368975639343262,5849,31.76,0.14103394746780396,0.0017500519752502441,23199,23200,-0.16524910926818848,0.076064,2227200,0.0004,380
3.372016668319702,1.4393584728240967,5874,45.21,-0.031301070004701614,0.00043320655822753906,23299,23300,-0.15837983787059784,0.075616,2236800,0.0004,380
4.469904899597168,2.195042371749878,5901,41.37,0.05284210294485092,0.0011137723922729492,23399,23400,-0.1467597931623459,0.075168,2246400,0.0004,380
4.141765594482422,0.8796809911727905,5926,42.55,-0.007178033702075481,0.0013910531997680664,23499,23500,-0.1681338995695114,0.07472000000000001,2256000,0.0004,380
3.5346145629882812,2.5625388622283936,5952,30.65,0.024742666631937027,0.001031041145324707,23599,23600,-0.18673670291900635,0.074272,2265600,0.0004,380
3.7498302459716797,1.9634674787521362,5977,42.57,-0.01610308513045311,0.00036835670471191406,23699,23700,-0.1573147475719452,0.07382400000000001,2275200,0.0004,380
4.015303134918213,1.8228548765182495,6001,54.4,0.036666229367256165,0.0002104043960571289,23799,23800,-0.18269740045070648,0.073376,2284800,0.0004,380
3.6344175338745117,1.0806939601898193,6025,31.6,-0.15613242983818054,0.0003139376640319824,23899,23900,-0.19497883319854736,0.07292799999999999,2294400,0.0004,380
2.9491002559661865,1.2289950847625732,6050,19.04,0.14066852629184723,0.0021105408668518066,23999,24000,-0.1349382996559143,0.07248,2304000,0.0004,380
3.5924923419952393,2.3199639320373535,6074,31.72,-0.031957343220710754,-0.00015103816986083984,24099,24100,-0.1761782169342041,0.072032,2313600,0.0004,380
4.261813163757324,0.8269163966178894,6100,54.18,-0.03052394464612007,0.001402437686920166,24199,24200,-0.16440865397453308,0.07158400000000001,2323200,0.0004,380
3.1861727237701416,1.8905839920043945,6126,31.33,-0.015600012615323067,0.001449882984161377,24299,24300,-0.18558749556541443,0.071136,2332800,0.0004,380
4.122471332550049,0.07785151898860931,6151,41.87,0.05848613381385803,0.006260395050048828,24399,24400,-0.12311749160289764,0.070688,2342400,0.0004,380
2.740264892578125,1.922351598739624,6176,18.28,-0.021945994347333908,0.0007515549659729004,24499,24500,-0.17319779098033905,0.07024,2352000,0.0004,380
3.4481213092803955,1.622656226158142,6199,41.98,-0.04361838102340698,0.0012525320053100586,24599,24600,-0.16347339749336243,0.069792,2361600,0.0004,380
3.2958767414093018,2.1719863414764404,6223,34.11,-0.025806501507759094,7.814168930053711e-05,24699,24700,-0.17244350910186768,0.069344,2371200,0.0004,381
4.482353687286377,0.9747928380966187,6248,54.07,0.008970563299953938,0.0018025040626525879,24799,24800,-0.18689601123332977,0.06889600000000001,2380800,0.0004,381
2.9237451553344727,2.387953519821167,6276,19.14,0.026782406494021416,0.0015215873718261719,24899,24900,-0.1991683840751648,0.06844800000000001,2390400,0.0004,380
2.848672389984131,1.7694306373596191,6301,19.35,-0.004245913587510586,0.00016057491302490234,24999,25000,-0.1639333963394165,0.068,2400000,0.0004,380
3.1725974082946777,3.460599899291992,6326,31.05,-0.017392899841070175,0.00038039684295654297,25099,25100,-0.18498679995536804,0.067552,2409600,0.0004,380
4.320743083953857,0.20988664031028748,6352,42.8,-0.0185348279774189,0.005108833312988281,25199,25200,-0.16436010599136353,0.06710400000000001,2419200,0.0004,380
2.8791637420654297,0.9592493772506714,6377,19.73,-0.009846789762377739,0.0019552111625671387,25299,25300,-0.19501464068889618,0.066656,2428800,0.0004,380
2.7138962745666504,0.595768928527832,6402,16.8,-0.031008891761302948,0.0012007355690002441,25399,25400,-0.14463567733764648,0.066208,2438400,0.0004,380
3.8429739475250244,0.4715240001678467,6426,32.45,0.00415117247030139,0.00153428316116333,25499,25500,-0.16975510120391846,0.06576000000000001,2448000,0.0004,380
2.890592575073242,0.43484029173851013,6451,19.22,-0.35057365894317627,0.0017337203025817871,25599,25600,-0.14835062623023987,0.065312,2457600,0.0004,380
3.8545546531677246,1.7144219875335693,6476,41.38,0.03550780564546585,0.0016488432884216309,25699,25700,-0.16417473554611206,0.064864,2467200,0.0004,380
3.7987608909606934,1.609126091003418,6500,42.61,0.028986981138586998,0.001992344856262207,25799,25800,-0.15752428770065308,0.064416,2476800,0.0004,380
3.6229498386383057,0.7437337636947632,6525,31.3,0.020631030201911926,0.0022757649421691895,25899,25900,-0.15887297689914703,0.06396800000000001,2486400,0.0004,381
3.2454254627227783,2.6419296264648438,6550,32.08,-0.0263039730489254,-0.00010216236114501953,25999,26000,-0.1537979245185852,0.06352000000000001,2496000,0.0004,381
3.0646536350250244,2.5238447189331055,6574,30.17,0.09244164079427719,-6.0439109802246094e-05,26099,26100,-0.15035593509674072,0.063072,2505600,0.0004,381
3.038957118988037,1.5545133352279663,6599,21.11,-0.29635995626449585,2.1457672119140625e-06,26199,26200,-0.18520407378673553,0.062624,2515200,0.0004,381
2.968015193939209,2.6477575302124023,6627,19.72,0.015409611165523529,0.0015305280685424805,26299,26300,-0.19818997383117676,0.06217600000000001,2524800,0.0004,380
3.6382203102111816,0.042721353471279144,6652,30.17,0.06974940001964569,0.005501806735992432,26399,26400,-0.11437823623418808,0.061728000000000005,2534400,0.0004,380
2.6530933380126953,0.7601450681686401,6676,17.94,0.02884453348815441,0.0010545849800109863,26499,26500,-0.16649161279201508,0.061280000000000015,2544000,0.0004,381
2.9506924152374268,1.3877381086349487,6700,20.88,-0.13378261029720306,0.0015148520469665527,26599,26600,-0.20213036239147186,0.06083200000000001,2553600,0.0004,381
3.150996685028076,1.6668715476989746,6724,31.42,-0.1196373924612999,0.0005285739898681641,26699,26700,-0.20613084733486176,0.06038399999999999,2563200,0.0004,381
3.6078031063079834,0.7817331552505493,6749,43.25,-0.04383134841918945,0.0009846687316894531,26799,26800,-0.18490323424339294,0.059936,2572800,0.0004,381
3.5308566093444824,1.1045109033584595,6773,30.23,0.0007619808311574161,0.0016020536422729492,26899,26900,-0.1643233597278595,0.059488,2582400,0.0004,381
3.1788148880004883,1.3514373302459717,6798,30.98,-0.02226066216826439,0.0003947615623474121,26999,27000,-0.1929616630077362,0.05904000000000001,2592000,0.0004,381
3.4548375606536865,3.0176188945770264,6824,32.06,-0.04390580579638481,0.0002442002296447754,27099,27100,-0.16771678626537323,0.058592000000000005,2601600,0.0004,381
2.8198211193084717,1.5743396282196045,6849,18.52,-0.04901871085166931,0.0006412267684936523,27199,27200,-0.17233654856681824,0.058144000000000015,2611200,0.0004,381
3.2213916778564453,1.2878262996673584,6874,22.41,-0.008494248613715172,0.0006327033042907715,27299,27300,-0.13875631988048553,0.057696,2620800,0.0004,381
3.7203452587127686,1.682492971420288,6900,43.64,0.042062148451805115,0.001185774803161621,27399,27400,-0.17441950738430023,0.05724800000000001,2630400,0.0004,381
2.518887519836426,3.263078212738037,6925,16.13,0.04599587246775627,5.835294723510742e-05,27499,27500,-0.18298791348934174,0.0568,2640000,0.0004,381
4.081885814666748,1.4334802627563477,6951,43.31,-0.055026598274707794,0.0010567307472229004,27599,27600,-0.15978924930095673,0.05635200000000001,2649600,0.0004,381
4.437753677368164,0.1082315668463707,6978,56.65,-0.2224658578634262,0.005560159683227539,27699,27700,-0.13463948667049408,0.05590400000000001,2659200,0.0004,381
4.579726219177246,0.4163845479488373,7004,65.54,-0.008672172203660011,0.0024303197860717773,27799,27800,-0.14645648002624512,0.05545600000000002,2668800,0.0004,381
4.417819499969482,0.6834710836410522,7027,54.25,-0.04123332351446152,0.0018662214279174805,27899,27900,-0.1683124303817749,0.055008,2678400,0.0004,381
3.949357509613037,0.5258632898330688,7052,43.05,0.020687419921159744,0.0011693835258483887,27999,28000,-0.18708358705043793,0.05456,2688000,0.0004,381
2.9435672760009766,2.1969258785247803,7078,18.54,-0.07620828598737717,-0.0011054277420043945,28099,28100,-0.15747177600860596,0.05411199999999999,2697600,0.0004,381
4.0880255699157715,0.12571266293525696,7103,54.69,-0.031613416969776154,0.0022125840187072754,28199,28200,-0.1681123673915863,0.05366400000000002,2707200,0.0004,381
2.7906460762023926,1.164434790611267,7128,17.41,0.024044018238782883,0.0016997456550598145,28299,28300,-0.15015172958374023,0.05321600000000001,2716800,0.0004,381
3.302178144454956,0.48081475496292114,7154,30.11,0.009204654023051262,0.002910137176513672,28399,28400,-0.14773105084896088,0.05276800000000001,2726400,0.0004,381
3.1888022422790527,0.2190982550382614,7180,29.72,-0.030086709186434746,0.003117382526397705,28499,28500,-0.13929307460784912,0.052320000000000005,2736000,0.0004,381
3.5480880737304688,1.7694149017333984,7207,41.96,0.0036696544848382473,0.0015854835510253906,28599,28600,-0.17759768664836884,0.051872,2745600,0.0004,380
4.4298295974731445,0.531902015209198,7233,53.38,-0.010020000860095024,0.0008625984191894531,28699,28700,-0.18976855278015137,0.051424,2755200,0.0004,380
4.3637895584106445,0.3981039524078369,7259,55.6,0.0010787801584228873,0.0007011890411376953,28799,28800,-0.18639874458312988,0.05097600000000002,2764800,0.0004,380
3.464113712310791,3.053544521331787,7284,30.67,-0.00015099595475476235,0.0012319087982177734,28899,28900,-0.1740204095840454,0.05052800000000002,2774400,0.0004,380
4.3743510246276855,0.7515088319778442,7310,65.97,-0.014029420912265778,0.003345310688018799,28999,29000,-0.14233723282814026,0.05008000000000001,2784000,0.0004,380
3.946840286254883,2.4172558784484863,7336,42.0,0.041643522679805756,0.000611722469329834,29099,29100,-0.16633635759353638,0.04963200000000001,2793600,0.0004,380
4.130486488342285,0.9435186386108398,7362,41.84,-0.10243941843509674,0.0012307167053222656,29199,29200,-0.13440188765525818,0.049184000000000005,2803200,0.0004,380
4.794400215148926,2.1822142601013184,7387,53.13,-0.020084230229258537,0.00040668249130249023,29299,29300,-0.1580447107553482,0.048736,2812800,0.0004,380
3.606323003768921,2.69443941116333,7413,33.45,0.00961343850940466,2.682209014892578e-06,29399,29400,-0.19126920402050018,0.048288,2822400,0.0004,380
4.085833549499512,2.42995023727417,7439,43.55,0.02610895037651062,-0.00015664100646972656,29499,29500,-0.15513423085212708,0.04784000000000002,2832000,0.0004,380
2.7061209678649902,2.0942718982696533,7465,19.54,-0.04885242506861687,0.00040799379348754883,29599,29600,-0.20709441602230072,0.04739199999999999,2841600,0.0004,380
3.4883921146392822,3.340951681137085,7490,29.77,0.1990697830915451,-6.318092346191406e-05,29699,29700,-0.12761008739471436,0.046944000000000013,2851200,0.0004,380
3.8400325775146484,2.6994104385375977,7515,43.82,0.05007212609052658,-0.0013867616653442383,29799,29800,-0.160333514213562,0.04649600000000001,2860800,0.0004,380
2.6816627979278564,0.6792515516281128,7541,18.26,-0.06624896824359894,0.0008056759834289551,29899,29900,-0.15798330307006836,0.046048000000000006,2870400,0.0004,380
3.9931933879852295,0.4457051753997803,7567,43.45,0.028773602098226547,0.0017983317375183105,29999,30000,-0.18353651463985443,0.0456,2880000,0.0004,380
4.187074661254883,2.6075692176818848,7592,43.61,0.034884028136730194,0.00041407346725463867,30099,30100,-0.1461857408285141,0.045152000000000025,2889600,0.0004,380
4.628836154937744,1.2077491283416748,7617,56.12,-0.010596020147204399,0.0002943277359008789,30199,30200,-0.1702156513929367,0.044703999999999994,2899200,0.0004,380
3.963067054748535,1.8527307510375977,7642,44.86,0.006752036511898041,0.0006680488586425781,30299,30300,-0.1649579107761383,0.04425600000000002,2908800,0.0004,380
3.0946760177612305,0.4464000165462494,7666,29.21,0.004130997695028782,0.0014320611953735352,30399,30400,-0.16454154253005981,0.043808000000000014,2918400,0.0004,380
3.6655945777893066,1.8631328344345093,7691,41.24,-0.03019864857196808,0.0011444091796875,30499,30500,-0.1689155548810959,0.04336000000000001,2928000,0.0004,380
4.361014366149902,0.9107521772384644,7718,53.8,-0.12304967641830444,0.0005449652671813965,30599,30600,-0.1776590645313263,0.042912000000000006,2937600,0.0004,380
3.495593309402466,1.0944502353668213,7742,42.28,0.059880178421735764,0.0012031793594360352,30699,30700,-0.16401198506355286,0.042464,2947200,0.0004,380
3.943159580230713,0.6601217985153198,7766,55.32,-0.045459307730197906,0.00014281272888183594,30799,30800,-0.16469785571098328,0.042016,2956800,0.0004,380
2.812802791595459,1.3005754947662354,7792,17.59,0.03617352247238159,0.00026291608810424805,30899,30900,-0.14548127353191376,0.041567999999999994,2966400,0.0004,380
3.1314399242401123,0.602965772151947,7817,30.45,0.00388181465677917,0.002041459083557129,30999,31000,-0.1482967734336853,0.04112000000000002,2976000,0.0004,380
2.9119269847869873,1.439467191696167,7842,30.95,-0.23469814658164978,0.0006691813468933105,31099,31100,-0.1745307743549347,0.040672000000000014,2985600,0.0004,380
3.7241594791412354,2.6728763580322266,7867,30.59,-0.01956750638782978,8.07642936706543e-05,31199,31200,-0.18157553672790527,0.04022400000000001,2995200,0.0004,380
