time/fps,train/ent_coef,train/learning_rate,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/policy_loss,time/iterations,rollout/ep_len_mean,train/explained_variance,train/value_loss,time/total_timesteps,train/entropy_loss
367,0.03992319999999999,0.00012697813333333334,5069,21198,-58.50472640991211,0.09766064584255219,5070,288.74,0.6032538712024689,0.26073622703552246,7787520,-0.5336171984672546
367,0.03897600000000001,0.00012595413333333334,5099,21329,-49.53175735473633,0.11150919646024704,5100,244.23,0.4395259618759155,0.18956105411052704,7833600,-0.5640186667442322
367,0.03802880000000003,0.00012493013333333335,5129,21460,-59.80967712402344,0.06265729665756226,5130,292.8,0.47983038425445557,0.20148658752441406,7879680,-0.5579904913902283
367,0.03708160000000002,0.00012390613333333332,5159,21592,-54.50107955932617,0.10476934909820557,5160,270.7,0.38868701457977295,0.2232665717601776,7925760,-0.5609244704246521
366,0.03613440000000001,0.00012288213333333333,5189,21722,-53.76346206665039,0.09499353170394897,5190,269.11,0.514252096414566,0.1875106543302536,7971840,-0.5732747912406921
366,0.0351872,0.00012185813333333333,5219,21848,-52.62055969238281,0.05588388442993164,5220,257.48,0.1697988510131836,0.2933007776737213,8017920,-0.5360047817230225
367,0.03424000000000002,0.00012083413333333334,5249,21972,-51.628318786621094,0.10861581563949585,5250,256.61,0.5197660624980927,0.24230536818504333,8064000,-0.5287649631500244
367,0.03329280000000001,0.00011981013333333333,5279,22096,-55.865116119384766,0.06831048429012299,5280,273.41,0.5574301481246948,0.2556706666946411,8110080,-0.5162285566329956
367,0.0323456,0.00011878613333333334,5309,22217,-50.126976013183594,0.08670391887426376,5310,246.54,0.6530508697032928,0.19550733268260956,8156160,-0.5683111548423767
367,0.03139840000000002,0.00011776213333333335,5339,22340,-57.88096237182617,0.03958278149366379,5340,286.66,0.4581506848335266,0.15065684914588928,8202240,-0.5696481466293335
367,0.03045120000000001,0.00011673813333333334,5369,22461,-48.52450180053711,0.08508668839931488,5370,240.48,0.4675114154815674,0.22493886947631836,8248320,-0.5410875678062439
367,0.02950400000000003,0.00011571413333333333,5399,22584,-45.05241394042969,0.06023774668574333,5400,221.93,0.6890811324119568,0.1832745522260666,8294400,-0.5673736333847046
367,0.02855680000000002,0.00011469013333333333,5429,22707,-43.83668899536133,0.07847879827022552,5430,214.7,0.43338119983673096,0.2048054188489914,8340480,-0.553181529045105
367,0.027609600000000012,0.00011366613333333334,5459,22829,-44.5288200378418,0.13992264866828918,5460,221.49,0.3986891508102417,0.2605174779891968,8386560,-0.5190330743789673
367,0.026662400000000003,0.00011264213333333333,5489,22950,-48.238643646240234,0.0749814584851265,5490,239.38,0.6027034521102905,0.18879416584968567,8432640,-0.5544589757919312
367,0.02571520000000002,0.00011161813333333332,5519,23073,-48.08930969238281,0.07946106791496277,5520,234.92,0.5223692059516907,0.25297510623931885,8478720,-0.5190939903259277
367,0.024768000000000012,0.00011059413333333335,5549,23195,-51.5177001953125,0.0693744644522667,5550,254.21,0.5584339201450348,0.15028101205825806,8524800,-0.5657191276550293
367,0.023820800000000003,0.00010957013333333334,5579,23318,-45.07901382446289,0.1216951310634613,5580,222.87,0.5145796239376068,0.21953973174095154,8570880,-0.5403234958648682
367,0.02287360000000002,0.00010854613333333335,5609,23439,-51.70497512817383,0.0694594606757164,5610,254.73,0.5233508050441742,0.2149876356124878,8616960,-0.5664429664611816
367,0.021926400000000013,0.00010752213333333334,5639,23562,-50.93507385253906,0.08592399209737778,5640,251.93,0.5620169937610626,0.15881341695785522,8663040,-0.5966900587081909
367,0.020979200000000003,0.00010649813333333334,5669,23686,-43.97589874267578,0.07477494329214096,5670,218.6,0.5934362411499023,0.20903244614601135,8709120,-0.5335928797721863
367,0.020032000000000022,0.00010547413333333333,5699,23807,-51.108367919921875,0.09790539741516113,5700,251.21,0.3469790816307068,0.22760260105133057,8755200,-0.5805214643478394
367,0.019084800000000013,0.00010445013333333334,5729,23928,-54.287418365478516,0.11150552332401276,5730,267.07,0.22112274169921875,0.35224229097366333,8801280,-0.49844297766685486
367,0.018137600000000004,0.00010342613333333333,5759,24053,-43.896244049072266,0.1204138994216919,5760,216.93,0.13663291931152344,0.30160829424858093,8847360,-0.5758477449417114
367,0.017190399999999995,0.00010240213333333333,5789,24176,-55.36613845825195,0.07533643394708633,5790,273.2,0.6277408003807068,0.15438860654830933,8893440,-0.5873450636863708
367,0.016243200000000013,0.00010137813333333335,5819,24297,-51.3018684387207,0.0796903669834137,5820,254.06,0.7219111621379852,0.13538435101509094,8939520,-0.5828725099563599
367,0.015296000000000032,0.00010035413333333334,5849,24422,-47.210269927978516,0.09096518158912659,5850,233.74,0.6182743906974792,0.22117094695568085,8985600,-0.5603057742118835
