train/value_loss,train/ent_coef,train/entropy_loss,rollout/ep_len_mean,train/policy_loss,train/explained_variance,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,time/iterations
0.08856180310249329,0.11582596266666667,-0.30757954716682434,92.89,-0.2750350832939148,0.9248063489794731,325,4849664,7.080440044403076,14908,0.00010317055999999999,591,592
0.0792754590511322,0.11491938133333332,-0.31533282995224,96.17,-0.27739405632019043,0.9359250441193581,325,4882432,7.231231212615967,15008,0.0001025152,595,596
0.09858833998441696,0.1140128,-0.3161918818950653,90.53,-0.15659315884113312,0.9224465414881706,325,4915200,7.204355239868164,15110,0.00010185984,599,600
0.07950448989868164,0.11310621866666665,-0.3075478672981262,95.08,-0.26600563526153564,0.9337999299168587,325,4947968,7.3343658447265625,15208,0.00010120448,603,604
0.07127277553081512,0.11219963733333335,-0.3046608567237854,88.86,-0.31456416845321655,0.9367747157812119,325,4980736,7.399203300476074,15310,0.00010054912,607,608
0.0822848230600357,0.111293056,-0.3050846755504608,93.31,-0.2765929102897644,0.9339550659060478,325,5013504,7.4300618171691895,15411,9.989376000000001e-05,611,612
0.11068834364414215,0.11038647466666665,-0.3048291802406311,84.85,-0.1811860054731369,0.9231409132480621,325,5046272,7.189431190490723,15515,9.92384e-05,615,616
0.08530908077955246,0.10947989333333333,-0.29904240369796753,83.02,-0.2701805830001831,0.9287553504109383,325,5079040,7.577575206756592,15616,9.858304e-05,619,620
0.06780460476875305,0.108573312,-0.29325228929519653,88.58,-0.2723837196826935,0.9385753311216831,325,5111808,7.211922645568848,15717,9.792767999999999e-05,623,624
0.07987342774868011,0.10766673066666668,-0.2907446026802063,86.1,-0.32399222254753113,0.9261464774608612,325,5144576,7.315854072570801,15819,9.727232000000001e-05,627,628
0.0823325365781784,0.10676014933333333,-0.29294782876968384,86.18,-0.28420791029930115,0.9288653954863548,325,5177344,7.369574546813965,15921,9.661696000000001e-05,631,632
0.08714888244867325,0.10585356799999998,-0.29025083780288696,81.65,-0.23024752736091614,0.930739738047123,325,5210112,7.2170634269714355,16020,9.59616e-05,635,636
0.08367987722158432,0.10494698666666669,-0.2792443633079529,88.96,-0.22851774096488953,0.9364811033010483,325,5242880,7.381407260894775,16122,9.530624e-05,639,640
0.07412655651569366,0.10404040533333334,-0.2746923565864563,79.21,-0.2991621494293213,0.9362659677863121,325,5275648,7.572005748748779,16226,9.465088000000002e-05,643,644
0.07636923342943192,0.10313382399999999,-0.28259938955307007,89.29,-0.34673404693603516,0.9333199709653854,325,5308416,7.598064422607422,16326,9.399552e-05,647,648
0.0657653883099556,0.10222724266666666,-0.2732718586921692,79.02,-0.31160011887550354,0.9460983835160732,325,5341184,7.5750908851623535,16429,9.334016e-05,651,652
0.08272110670804977,0.10132066133333334,-0.27600032091140747,81.94,-0.24331431090831757,0.9389334581792355,325,5373952,7.731125354766846,16530,9.26848e-05,655,656
0.07751428335905075,0.10041408000000002,-0.28958699107170105,88.37,-0.2906592786312103,0.9333364889025688,325,5406720,7.138881683349609,16633,9.202944000000001e-05,659,660
