time/fps,time/total_timesteps,time/iterations,train/value_loss,train/policy_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,train/explained_variance,train/n_updates,train/learning_rate
432,9062400,17700,23.784420013427734,-0.019049454480409622,-0.20432411134243011,60.79,2.0488882064819336,0.6784000000000001,20955,0.00013649463653564453,17699,0.0003
432,9113600,17800,35.38627243041992,0.016031363978981972,-0.19548743963241577,62.05,2.6257870197296143,0.6709333333333334,21075,0.00023156404495239258,17799,0.0003
432,9164800,17900,76.86431884765625,-0.010321415960788727,-0.19532890617847443,46.29,3.620267868041992,0.6634666666666666,21197,1.3530254364013672e-05,17899,0.0003
432,9216000,18000,71.736328125,-0.0031391216907650232,-0.18283295631408691,90.0,-0.07740034908056259,0.6559999999999999,21317,-5.829334259033203e-05,17999,0.0003
432,9267200,18100,59.79907989501953,-0.016850309446454048,-0.17988288402557373,61.49,2.070739507675171,0.6485333333333334,21436,5.7578086853027344e-05,18099,0.0003
432,9318400,18200,39.66960144042969,0.021472342312335968,-0.18505077064037323,75.69,0.6481063365936279,0.6410666666666667,21558,0.00032764673233032227,18199,0.0003
432,9369600,18300,51.961944580078125,-0.014518240466713905,-0.1851721704006195,60.7,2.6578590869903564,0.6335999999999999,21679,0.00026237964630126953,18299,0.0003
432,9420800,18400,37.54627227783203,0.027005402371287346,-0.2097025215625763,58.44,2.5627028942108154,0.6261333333333332,21798,8.910894393920898e-05,18399,0.0003
432,9472000,18500,62.329750061035156,0.01045030914247036,-0.1776798963546753,88.85,-1.1282496452331543,0.6186666666666667,21920,0.0002524852752685547,18499,0.0003
432,9523200,18600,26.982969284057617,-0.016049247235059738,-0.17684166133403778,43.13,5.63986349105835,0.6112,22040,0.00039321184158325195,18599,0.0003
432,9574400,18700,47.83161163330078,0.029871849343180656,-0.1763528734445572,29.99,7.304037094116211,0.6037333333333335,22160,0.00016623735427856445,18699,0.0003
431,9625600,18800,42.181678771972656,7.05476850271225e-06,-0.18486833572387695,93.95,0.6704655289649963,0.5962666666666667,22281,0.00029712915420532227,18799,0.0003
431,9676800,18900,45.21469497680664,-0.013587592169642448,-0.19130563735961914,74.87,0.11667381227016449,0.5888,22401,0.0001118779182434082,18899,0.0003
431,9728000,19000,30.71449851989746,0.005615682806819677,-0.18892519176006317,76.81,3.9678690433502197,0.5813333333333333,22518,0.00032317638397216797,18999,0.0003
432,9779200,19100,38.65392303466797,0.05662650614976883,-0.17981842160224915,74.21,3.0910346508026123,0.5738666666666667,22635,0.00024962425231933594,19099,0.0003
432,9830400,19200,32.18695831298828,0.002693116432055831,-0.18384790420532227,58.76,2.5890133380889893,0.5664,22752,0.0001614093780517578,19199,0.0003
432,9881600,19300,27.90055274963379,-0.027552662417292595,-0.18111228942871094,42.86,4.469569206237793,0.5589333333333333,22869,0.00029093027114868164,19299,0.0003
432,9932800,19400,53.39642333984375,-0.033199068158864975,-0.20713317394256592,30.6,7.171255111694336,0.5514666666666668,22988,8.082389831542969e-05,19399,0.0003
432,9984000,19500,21.11994743347168,-0.005307129584252834,-0.19358983635902405,51.07,5.153207778930664,0.544,23107,0.00018388032913208008,19499,0.0003
432,10035200,19600,34.27677917480469,0.04164570942521095,-0.17083284258842468,33.28,6.512548446655273,0.5365333333333333,23227,0.00030601024627685547,19599,0.0003
432,10086400,19700,76.4572525024414,0.006480995565652847,-0.19275562465190887,88.73,-1.8461276292800903,0.5290666666666666,23347,6.99758529663086e-05,19699,0.0003
431,10137600,19800,27.151935577392578,0.009711243212223053,-0.1996578574180603,92.29,-2.064639091491699,0.5216000000000001,23467,0.00026804208755493164,19799,0.0003
431,10188800,19900,24.96466636657715,0.025929437950253487,-0.1891171634197235,57.98,1.9412235021591187,0.5141333333333333,23586,0.00014781951904296875,19899,0.0003
431,10240000,20000,73.10963439941406,-0.011265958659350872,-0.18657581508159637,26.09,7.574359893798828,0.5066666666666666,23703,0.0001322627067565918,19999,0.0003
431,10291200,20100,24.83403778076172,0.007202045992016792,-0.18476316332817078,77.39,1.1360297203063965,0.49919999999999987,23823,0.00034058094024658203,20099,0.0003
431,10342400,20200,25.91200828552246,0.053410958498716354,-0.1867733895778656,31.31,6.873446464538574,0.49173333333333336,23942,0.0003476142883300781,20199,0.0003
431,10393600,20300,31.599613189697266,-0.01689043454825878,-0.18521526455879211,34.39,6.8244733810424805,0.4842666666666666,24061,0.00029730796813964844,20299,0.0003
431,10444800,20400,35.893524169921875,0.0010293042287230492,-0.18482168018817902,90.28,-0.11060643196105957,0.4768000000000001,24182,0.0002867579460144043,20399,0.0003
431,10496000,20500,29.905824661254883,-0.017943229526281357,-0.19944944977760315,91.06,-2.078106641769409,0.46933333333333316,24300,0.00021344423294067383,20499,0.0003
431,10547200,20600,112.66291809082031,0.0014908164739608765,-0.18776381015777588,89.61,-0.4594118595123291,0.46186666666666665,24416,-3.4928321838378906e-05,20599,0.0003
432,10598400,20700,33.761627197265625,0.0016594156622886658,-0.20188173651695251,147.37,-10.39022445678711,0.45440000000000014,24532,0.00028908252716064453,20699,0.0003
432,10649600,20800,37.5673828125,0.04984257370233536,-0.18969844281673431,60.3,3.166710615158081,0.4469333333333334,24650,0.00011473894119262695,20799,0.0003
431,10700800,20900,36.17536163330078,-0.014696568250656128,-0.1736389696598053,76.48,2.9853076934814453,0.43946666666666667,24770,0.0001487135887145996,20899,0.0003
431,10752000,21000,80.52686309814453,0.01569467782974243,-0.17757177352905273,77.33,-0.6161590814590454,0.43199999999999994,24891,-2.86102294921875e-06,20999,0.0003
431,10803200,21100,37.55152130126953,-0.008391162380576134,-0.1834224909543991,44.58,3.5714473724365234,0.42453333333333343,25010,0.0003231167793273926,21099,0.0003
431,10854400,21200,34.75105285644531,-0.003391167614609003,-0.1844286024570465,102.51,-1.1181222200393677,0.4170666666666667,25129,0.0002688765525817871,21199,0.0003
431,10905600,21300,53.465003967285156,0.012083353474736214,-0.17934197187423706,75.5,2.1425962448120117,0.40959999999999996,25250,0.0001080632209777832,21299,0.0003
431,10956800,21400,103.5897445678711,0.03939424082636833,-0.19012537598609924,46.32,4.706801891326904,0.40213333333333323,25368,0.0001499652862548828,21399,0.0003
431,11008000,21500,31.238534927368164,0.014485402032732964,-0.18131032586097717,87.46,-0.5119783282279968,0.3946666666666667,25487,0.00030934810638427734,21499,0.0003
431,11059200,21600,36.78538131713867,0.006748284678906202,-0.18799351155757904,75.5,2.717552900314331,0.3872,25608,0.0003134608268737793,21599,0.0003
431,11110400,21700,23.181543350219727,-0.01589590311050415,-0.19518917798995972,61.06,3.0327727794647217,0.3797333333333335,25725,0.0003394484519958496,21699,0.0003
431,11161600,21800,34.227210998535156,-0.001752970740199089,-0.18626061081886292,88.72,-4.047621250152588,0.3722666666666665,25843,0.00031691789627075195,21799,0.0003
431,11212800,21900,50.12654495239258,0.03797127306461334,-0.1909712553024292,120.0,-8.692745208740234,0.3648,25964,0.00018638372421264648,21899,0.0003
431,11264000,22000,37.41617965698242,0.023577827960252762,-0.18926183879375458,88.67,0.40533438324928284,0.3573333333333333,26082,0.0003692507743835449,21999,0.0003
431,11315200,22100,23.935497283935547,0.012471433728933334,-0.20909029245376587,46.17,5.517067909240723,0.34986666666666677,26199,0.000321805477142334,22099,0.0003
431,11366400,22200,38.061744689941406,0.05855493247509003,-0.18964627385139465,90.64,-2.8149960041046143,0.34240000000000004,26322,0.00018543004989624023,22199,0.0003
431,11417600,22300,23.129871368408203,-0.03387005627155304,-0.19760897755622864,76.57,0.13818533718585968,0.3349333333333333,26440,0.0004685521125793457,22299,0.0003
431,11468800,22400,41.76810073852539,-0.019781755283474922,-0.18249668180942535,90.26,0.1784590184688568,0.3274666666666666,26559,0.0003007054328918457,22399,0.0003
431,11520000,22500,32.69512939453125,0.0014231298118829727,-0.1864408254623413,72.57,3.699577569961548,0.32000000000000006,26681,0.00031566619873046875,22499,0.0003
431,11571200,22600,54.75148391723633,0.038394294679164886,-0.18373633921146393,115.06,-3.685457468032837,0.31253333333333333,26799,0.0002789497375488281,22599,0.0003
431,11622400,22700,36.10633850097656,-0.0039611803367733955,-0.18930786848068237,89.95,-1.9886921644210815,0.3050666666666666,26919,0.00024265050888061523,22699,0.0003
431,11673600,22800,32.65626525878906,0.026856424286961555,-0.1928020864725113,45.06,3.8367786407470703,0.2976000000000001,27040,0.0002505779266357422,22799,0.0003
431,11724800,22900,20.492820739746094,0.0069963643327355385,-0.20452642440795898,45.99,4.39619255065918,0.29013333333333335,27158,0.00011038780212402344,22899,0.0003
431,11776000,23000,56.91621017456055,-0.007853340357542038,-0.17460721731185913,62.25,0.9773344993591309,0.28266666666666684,27275,7.2479248046875e-05,22999,0.0003
431,11827200,23100,33.70771026611328,0.013451123610138893,-0.18538275361061096,71.69,1.2858761548995972,0.2751999999999999,27395,0.00022941827774047852,23099,0.0003
431,11878400,23200,43.52091979980469,0.013956736773252487,-0.19447629153728485,73.71,1.3965339660644531,0.2677333333333334,27514,0.00024956464767456055,23199,0.0003
431,11929600,23300,47.788291931152344,-0.015967775136232376,-0.18387481570243835,60.89,1.9811606407165527,0.26026666666666665,27631,0.0002574920654296875,23299,0.0003
431,11980800,23400,54.80742645263672,0.03958510234951973,-0.17666083574295044,58.31,1.573203444480896,0.25280000000000014,27748,0.00023698806762695312,23399,0.0003
