train/n_updates,rollout/ep_len_mean,train/value_loss,train/learning_rate,train/policy_loss,time/time_elapsed,train/entropy_loss,rollout/ep_rew_mean,train/explained_variance,train/ent_coef,time/total_timesteps,time/fps,time/iterations
22899,19.37,2.03812837600708,0.0004,0.004989197012037039,10342,-0.1653420776128769,2.4015865325927734,0.0012952685356140137,0.5779072000000001,4396800,425,22900
22999,19.19,1.9287564754486084,0.0004,0.016195721924304962,10391,-0.14410966634750366,2.572293996810913,0.0007596015930175781,0.576064,4416000,424,23000
23099,30.12,4.571569442749023,0.0004,-0.09409211575984955,10436,-0.19155578315258026,2.732400417327881,-0.0004322528839111328,0.5742208,4435200,424,23100
23199,30.58,6.358079433441162,0.0004,0.017645884305238724,10483,-0.1590234935283661,3.3109796047210693,-0.0005512237548828125,0.5723776,4454400,424,23200
23299,45.02,2.5961344242095947,0.0004,-0.00178382801823318,10528,-0.16292479634284973,3.5327370166778564,0.0004667043685913086,0.5705344000000001,4473600,424,23300
23399,30.96,2.134204387664795,0.0004,-0.012384395115077496,10574,-0.17305660247802734,3.012256145477295,0.0011004805564880371,0.5686912,4492800,424,23400
23499,56.22,4.311474800109863,0.0004,0.008424360305070877,10619,-0.1573948860168457,4.111112594604492,0.0005763769149780273,0.566848,4512000,424,23500
23599,42.66,1.9530231952667236,0.0004,-0.19266252219676971,10665,-0.17347703874111176,3.8895351886749268,0.0004971027374267578,0.5650048,4531200,424,23600
23699,18.09,2.4498488903045654,0.0004,-0.04674845188856125,10712,-0.17562948167324066,2.353973150253296,2.759695053100586e-05,0.5631616,4550400,424,23700
23799,42.12,2.096914291381836,0.0004,-0.030526112765073776,10755,-0.16668134927749634,3.1724066734313965,0.000418245792388916,0.5613184,4569600,424,23800
23899,19.57,4.55073881149292,0.0004,0.03918708115816116,10800,-0.1735278218984604,2.3581786155700684,0.0005570054054260254,0.5594752000000001,4588800,424,23900
23999,44.63,2.616128444671631,0.0004,0.008368064649403095,10845,-0.16713568568229675,3.5051636695861816,-0.0004273653030395508,0.557632,4608000,424,24000
24099,32.11,1.5114721059799194,0.0004,0.00803106464445591,10890,-0.18394339084625244,2.9096550941467285,0.0003781318664550781,0.5557888,4627200,424,24100
24199,30.66,3.462371349334717,0.0004,-0.01879895105957985,10937,-0.18434762954711914,2.8129043579101562,0.00023746490478515625,0.5539456,4646400,424,24200
24299,44.67,1.3341883420944214,0.0004,-0.010617157444357872,10982,-0.1565900444984436,3.1113028526306152,0.00046902894973754883,0.5521024000000001,4665600,424,24300
24399,30.23,0.5267621278762817,0.0004,-0.2215912789106369,11027,-0.16498371958732605,2.883906364440918,0.003335893154144287,0.5502592,4684800,424,24400
24499,29.66,5.280625820159912,0.0004,0.007591158151626587,11074,-0.18354502320289612,2.821079730987549,0.00021344423294067383,0.548416,4704000,424,24500
24599,32.8,3.3301398754119873,0.0004,-0.032171688973903656,11118,-0.1728237122297287,2.921675205230713,0.00042825937271118164,0.5465728000000001,4723200,424,24600
24699,29.49,1.5211760997772217,0.0004,0.042388156056404114,11164,-0.14497110247612,2.9983768463134766,0.0012859702110290527,0.5447296,4742400,424,24700
24799,18.45,0.11774792522192001,0.0004,0.02757977694272995,11209,-0.14787638187408447,2.415011405944824,0.0053514838218688965,0.5428864,4761600,424,24800
24899,77.94,1.140547275543213,0.0004,0.04013824462890625,11254,-0.1574733853340149,5.671269416809082,0.0013083219528198242,0.5410432000000001,4780800,424,24900
24999,28.3,2.069274425506592,0.0004,-0.005784700624644756,11300,-0.16531264781951904,3.0007641315460205,-0.0009069442749023438,0.5392,4800000,424,25000
25099,43.38,5.297812461853027,0.0004,-0.03196665644645691,11344,-0.16957294940948486,3.545076847076416,0.00014835596084594727,0.5373568,4819200,424,25100
25199,30.73,2.2201144695281982,0.0004,0.003584817750379443,11389,-0.1575411856174469,3.0183043479919434,0.0008465051651000977,0.5355136,4838400,424,25200
25299,19.45,13.203685760498047,0.0004,0.10225345939397812,11436,-0.15332505106925964,2.5129387378692627,-0.00041675567626953125,0.5336704,4857600,424,25300
25399,18.08,7.45112419128418,0.0004,0.009959476068615913,11480,-0.1854884922504425,2.318739414215088,-2.5033950805664062e-06,0.5318271999999999,4876800,424,25400
25499,19.0,2.1407172679901123,0.0004,-0.12015379965305328,11525,-0.1734645664691925,2.3539998531341553,0.0007730722427368164,0.529984,4896000,424,25500
25599,66.15,1.9315341711044312,0.0004,0.02060895785689354,11572,-0.14753802120685577,4.7938079833984375,0.001236259937286377,0.5281408000000001,4915200,424,25600
25699,19.59,5.685234069824219,0.0004,-0.02549995854496956,11617,-0.17566458880901337,2.500366449356079,-0.0008319616317749023,0.5262976,4934400,424,25700
25799,30.38,3.150843381881714,0.0004,-0.04816177114844322,11662,-0.17683494091033936,2.5075507164001465,8.13603401184082e-05,0.5244544,4953600,424,25800
25899,19.1,2.2029120922088623,0.0004,-0.0020300361793488264,11711,-0.168007493019104,2.437187910079956,0.0010058283805847168,0.5226112,4972800,424,25900
25999,18.03,6.595789909362793,0.0004,0.05820944160223007,11756,-0.14672094583511353,2.3683226108551025,-0.0007348060607910156,0.5207680000000001,4992000,424,26000
26099,55.38,4.319301128387451,0.0004,-0.02074463665485382,11805,-0.1715242564678192,4.573568344116211,-2.1338462829589844e-05,0.5189248,5011200,424,26100
26199,18.24,1.7449424266815186,0.0004,0.02738811820745468,11849,-0.19232098758220673,2.317047357559204,0.00024813413619995117,0.5170816,5030400,424,26200
26299,53.72,1.2988628149032593,0.0004,-0.06981711834669113,11894,-0.16794481873512268,4.200329303741455,0.00144118070602417,0.5152384000000001,5049600,424,26300
26399,18.93,2.060765266418457,0.0004,-0.0903548002243042,11940,-0.20054177939891815,2.277066946029663,8.732080459594727e-05,0.5133951999999999,5068800,424,26400
26499,20.01,2.9620063304901123,0.0004,-0.04914258420467377,11985,-0.1803063005208969,2.4643056392669678,0.0002270340919494629,0.511552,5088000,424,26500
26599,29.56,1.679252028465271,0.0004,-0.030701953917741776,12031,-0.1590941697359085,3.103628635406494,0.00034505128860473633,0.5097088000000001,5107200,424,26600
26699,31.31,3.025847911834717,0.0004,-0.011083938181400299,12075,-0.16008351743221283,3.5587356090545654,0.000980675220489502,0.5078656,5126400,424,26700
26799,17.96,5.263546943664551,0.0004,0.011432300321757793,12120,-0.15913820266723633,2.333218574523926,-0.00014030933380126953,0.5060224,5145600,424,26800
26899,30.06,1.7102011442184448,0.0004,-0.06133924052119255,12166,-0.1620321273803711,2.8551993370056152,0.0006816387176513672,0.5041792,5164800,424,26900
26999,31.22,2.298142433166504,0.0004,-0.07217675447463989,12212,-0.15271589159965515,3.4733834266662598,0.0010468363761901855,0.5023360000000001,5184000,424,27000
27099,55.55,2.320373296737671,0.0004,-0.08352308720350266,12258,-0.16903027892112732,5.044739723205566,0.0007053017616271973,0.5004928,5203200,424,27100
27199,44.79,1.2483725547790527,0.0004,-0.10223416984081268,12304,-0.17430424690246582,3.7706046104431152,0.0012587904930114746,0.4986496,5222400,424,27200
27299,53.85,1.5674018859863281,0.0004,-0.08363022655248642,12350,-0.16259098052978516,3.8957583904266357,0.0006566643714904785,0.4968064000000001,5241600,424,27300
27399,43.63,3.5329108238220215,0.0004,-0.011636869981884956,12397,-0.14325237274169922,3.990471124649048,0.0005086064338684082,0.49496320000000005,5260800,424,27400
27499,52.36,5.824287414550781,0.0004,-0.007712955586612225,12440,-0.1651935577392578,3.3088934421539307,-8.976459503173828e-05,0.49312,5280000,424,27500
27599,52.94,0.8814187049865723,0.0004,0.03438907861709595,12486,-0.15172690153121948,2.796886920928955,0.0007798075675964355,0.49127680000000007,5299200,424,27600
27699,31.5,1.3788594007492065,0.0004,0.00777791952714324,12531,-0.16632410883903503,3.499845504760742,0.00034874677658081055,0.4894336,5318400,424,27700
27799,40.2,4.449243545532227,0.0004,0.002355393022298813,12575,-0.16858288645744324,3.5949816703796387,0.00042682886123657227,0.4875904,5337600,424,27800
27899,41.62,1.0383572578430176,0.0004,0.010911780409514904,12622,-0.16772906482219696,3.716123104095459,0.0017645955085754395,0.48574719999999993,5356800,424,27900
27999,18.13,0.8822953104972839,0.0004,-0.021855344995856285,12669,-0.15426410734653473,2.190004348754883,0.001565396785736084,0.483904,5376000,424,28000
28099,30.66,0.20116327702999115,0.0004,-0.0806196928024292,12714,-0.14809803664684296,2.6396780014038086,0.0004921555519104004,0.48206080000000007,5395200,424,28100
28199,45.32,2.9220972061157227,0.0004,-0.02546032890677452,12758,-0.16147436201572418,3.6923656463623047,0.0006420016288757324,0.4802176,5414400,424,28200
28299,18.86,2.3203821182250977,0.0004,0.06059755012392998,12804,-0.16163253784179688,2.453399896621704,0.0005218982696533203,0.4783744000000001,5433600,424,28300
28399,91.8,1.1442383527755737,0.0004,-0.006069843657314777,12848,-0.17309187352657318,5.604898452758789,0.0017476081848144531,0.47653120000000004,5452800,424,28400
28499,30.2,1.2812771797180176,0.0004,-0.05758652836084366,12895,-0.16884347796440125,3.0997514724731445,0.0008168220520019531,0.474688,5472000,424,28500
28599,43.64,5.432572841644287,0.0004,-0.003830231726169586,12938,-0.15811577439308167,3.2397894859313965,-0.0001302957534790039,0.47284479999999995,5491200,424,28600
28699,27.17,5.1032609939575195,0.0004,0.03302186354994774,12983,-0.18979784846305847,2.819795608520508,0.000676572322845459,0.4710016,5510400,424,28700
28799,53.82,1.4999364614486694,0.0004,-0.04482010006904602,13029,-0.16465722024440765,4.240172386169434,0.0015812516212463379,0.4691584,5529600,424,28800
28899,17.54,1.7651938199996948,0.0004,-0.01183227263391018,13075,-0.1740557849407196,2.183305501937866,0.000943601131439209,0.46731519999999993,5548800,424,28900
28999,29.59,5.424104690551758,0.0004,0.15223363041877747,13122,-0.15989170968532562,2.869981288909912,0.0005567669868469238,0.4654720000000001,5568000,424,29000
29099,29.36,1.1968183517456055,0.0004,-0.03798120468854904,13168,-0.1781023144721985,2.862152338027954,0.0005977749824523926,0.46362880000000006,5587200,424,29100
29199,89.61,3.292050361633301,0.0004,0.03904474154114723,13212,-0.16684943437576294,5.218008041381836,0.00047534704208374023,0.4617856,5606400,424,29200
29299,31.36,1.6778396368026733,0.0004,0.0008925249567255378,13260,-0.15815582871437073,3.699838638305664,0.0013723969459533691,0.4599424000000001,5625600,424,29300
29399,30.59,1.9902138710021973,0.0004,0.002601634245365858,13305,-0.16264060139656067,3.145092248916626,0.0012645721435546875,0.45809920000000004,5644800,424,29400
29499,54.52,2.5878915786743164,0.0004,0.041205406188964844,13352,-0.15608538687229156,4.419340133666992,0.0004627704620361328,0.456256,5664000,424,29500
29599,18.26,5.543431758880615,0.0004,-0.04653206095099449,13399,-0.15953364968299866,2.2786524295806885,6.365776062011719e-05,0.45441279999999995,5683200,424,29600
29699,31.65,0.9608777761459351,0.0004,-0.20730391144752502,13445,-0.1573038101196289,3.1624791622161865,0.00010544061660766602,0.4525696,5702400,424,29700
29799,31.48,0.13697069883346558,0.0004,0.02873421460390091,13491,-0.15882553160190582,3.472074031829834,-0.0008380413055419922,0.45072639999999997,5721600,424,29800
29899,32.7,0.8951139450073242,0.0004,-0.08551433682441711,13536,-0.1591407060623169,3.741271734237671,0.0004559159278869629,0.44888320000000004,5740800,424,29900
29999,53.3,1.8638639450073242,0.0004,-0.004875868558883667,13582,-0.1854591816663742,4.521856307983398,0.0007805824279785156,0.4470400000000001,5760000,424,30000
30099,41.36,0.3195366859436035,0.0004,-0.0897844061255455,13627,-0.1707475632429123,3.5919954776763916,0.0013848543167114258,0.44519680000000006,5779200,424,30100
30199,41.92,0.7762419581413269,0.0004,-0.0011941425036638975,13670,-0.15960076451301575,3.4136364459991455,0.0006909966468811035,0.4433536,5798400,424,30200
30299,45.08,1.2241795063018799,0.0004,-0.06654779613018036,13716,-0.16832801699638367,3.219472646713257,0.001027226448059082,0.44151039999999997,5817600,424,30300
30399,45.14,0.09231587499380112,0.0004,-0.03583129122853279,13761,-0.1764662265777588,4.050328254699707,0.005050003528594971,0.43966720000000004,5836800,424,30400
30499,18.77,7.149840354919434,0.0004,-0.013194742612540722,13807,-0.15506595373153687,2.438647985458374,-4.291534423828125e-06,0.437824,5856000,424,30500
30599,55.87,0.27387535572052,0.0004,-0.013411646708846092,13853,-0.14107203483581543,4.571916580200195,0.0010930895805358887,0.43598079999999995,5875200,424,30600
30699,42.94,1.2950704097747803,0.0004,-0.01036197692155838,13899,-0.1702963411808014,4.538308620452881,0.0018425583839416504,0.4341376,5894400,424,30700
30799,43.75,0.4746169447898865,0.0004,-0.008183212950825691,13946,-0.13423651456832886,3.48477840423584,0.0014008283615112305,0.4322944000000001,5913600,424,30800
30899,42.5,4.789018630981445,0.0004,0.018500350415706635,13991,-0.19285771250724792,3.5446457862854004,0.00012350082397460938,0.43045120000000003,5932800,424,30900
30999,18.47,9.96800422668457,0.0004,0.026493793353438377,14036,-0.1827448010444641,2.431899070739746,0.00018137693405151367,0.4286080000000001,5952000,424,31000
31099,42.07,2.460148334503174,0.0004,-0.027805209159851074,14082,-0.14788128435611725,3.5574417114257812,0.00012546777725219727,0.42676480000000006,5971200,424,31100
31199,41.76,1.3568315505981445,0.0004,-0.03746313974261284,14127,-0.19047227501869202,3.560492515563965,0.0016002058982849121,0.4249216,5990400,424,31200
31299,57.51,0.8146618604660034,0.0004,-0.022033873945474625,14173,-0.16309817135334015,4.009478569030762,0.0008102655410766602,0.42307839999999997,6009600,424,31300
31399,18.83,2.0831732749938965,0.0004,-0.01968545839190483,14218,-0.1652589738368988,2.4437475204467773,0.00035887956619262695,0.42123520000000003,6028800,424,31400
31499,28.92,1.4059956073760986,0.0004,5.485117435455322e-05,14267,-0.17172423005104065,2.5272905826568604,0.0002982616424560547,0.419392,6048000,423,31500
31599,78.07,0.8872023820877075,0.0004,-0.019128113985061646,14314,-0.1421211063861847,5.258349418640137,0.0014497637748718262,0.41754879999999994,6067200,423,31600
31699,66.91,3.424058675765991,0.0004,-0.0076406970620155334,14360,-0.18066462874412537,5.363788604736328,-0.00028884410858154297,0.4157056,6086400,423,31700
31799,18.69,3.343618392944336,0.0004,-0.0023302044719457626,14406,-0.16769778728485107,2.3596010208129883,0.0006361603736877441,0.4138624000000001,6105600,423,31800
31899,20.36,1.9972569942474365,0.0004,0.04513696953654289,14452,-0.1577759087085724,2.5773348808288574,0.0003364682197570801,0.41201920000000003,6124800,423,31900
31999,41.93,5.1281352043151855,0.0004,0.08247274160385132,14498,-0.16239091753959656,3.6227340698242188,0.0003376007080078125,0.4101760000000001,6144000,423,32000
32099,31.73,1.3310641050338745,0.0004,-0.06509384512901306,14544,-0.16575787961483002,3.2478933334350586,0.001035928726196289,0.40833280000000005,6163200,423,32100
32199,31.38,1.4612619876861572,0.0004,0.03128126636147499,14589,-0.15776613354682922,2.5797922611236572,0.0012673735618591309,0.4064896,6182400,423,32200
32299,31.72,1.7542327642440796,0.0004,-0.005139156244695187,14635,-0.16458424925804138,2.766495943069458,0.0012651681900024414,0.40464639999999996,6201600,423,32300
32399,42.98,2.9042434692382812,0.0004,-0.08506225049495697,14680,-0.17036554217338562,2.8750240802764893,5.060434341430664e-05,0.40280320000000003,6220800,423,32400
32499,30.04,1.8137178421020508,0.0004,-0.05470016598701477,14726,-0.1769838035106659,3.0471649169921875,0.0013476014137268066,0.40096,6240000,423,32500
32599,31.13,1.0219172239303589,0.0004,-0.1643650233745575,14771,-0.15726138651371002,2.8270294666290283,0.0008625984191894531,0.39911679999999994,6259200,423,32600
32699,68.48,1.0244147777557373,0.0004,-0.011930368840694427,14817,-0.17395061254501343,5.263612270355225,0.0008597373962402344,0.3972736000000001,6278400,423,32700
32799,55.48,6.5904860496521,0.0004,0.05041290447115898,14863,-0.20152518153190613,4.60228967666626,1.4781951904296875e-05,0.39543040000000007,6297600,423,32800
32899,16.99,1.2571909427642822,0.0004,-0.04024114832282066,14908,-0.17508462071418762,2.219467878341675,0.0008592009544372559,0.3935872,6316800,423,32900
32999,29.07,3.6978702545166016,0.0004,0.035280998796224594,14954,-0.17334197461605072,2.8005669116973877,-5.793571472167969e-05,0.391744,6336000,423,33000
33099,19.76,3.1206958293914795,0.0004,0.13039779663085938,15000,-0.17566180229187012,2.3306758403778076,0.0005613565444946289,0.38990080000000005,6355200,423,33100
33199,54.64,2.435117721557617,0.0004,0.009097002446651459,15047,-0.15813970565795898,4.720442295074463,0.0006432533264160156,0.3880576,6374400,423,33200
33299,18.37,2.407909631729126,0.0004,-0.11843326687812805,15091,-0.16610309481620789,2.3475759029388428,-0.001101851463317871,0.38621439999999996,6393600,423,33300
33399,16.6,1.6466798782348633,0.0004,0.012072543613612652,15135,-0.17853674292564392,2.166761875152588,0.0007706880569458008,0.3843712,6412800,423,33400
33499,41.65,7.008466720581055,0.0004,0.0217460747808218,15181,-0.16415759921073914,3.3056600093841553,1.1324882507324219e-05,0.382528,6432000,423,33500
33599,19.41,6.097543239593506,0.0004,0.0149186160415411,15226,-0.15238451957702637,2.516517400741577,-0.00023734569549560547,0.38068480000000005,6451200,423,33600
33699,29.77,0.558316707611084,0.0004,0.002104092389345169,15271,-0.14704547822475433,2.5917773246765137,0.0017254948616027832,0.3788416000000001,6470400,423,33700
33799,31.72,0.8209275007247925,0.0004,0.016750648617744446,15316,-0.1486658751964569,3.239612340927124,0.0011254549026489258,0.37699840000000007,6489600,423,33800
33899,17.23,0.9180218577384949,0.0004,-0.0883975550532341,15361,-0.14999917149543762,2.330091953277588,0.0022107958793640137,0.3751552,6508800,423,33900
33999,31.47,3.3950600624084473,0.0004,0.11979617923498154,15406,-0.1868305504322052,2.801487445831299,0.0006319880485534668,0.373312,6528000,423,34000
34099,31.95,1.8965585231781006,0.0004,-0.05616724491119385,15450,-0.16984626650810242,3.5711476802825928,0.0009545087814331055,0.37146880000000004,6547200,423,34100
34199,54.15,2.033001661300659,0.0004,-0.035687074065208435,15496,-0.1678304374217987,3.8688013553619385,6.860494613647461e-05,0.3696256,6566400,423,34200
34299,28.73,1.4862513542175293,0.0004,-0.004748895764350891,15542,-0.163594052195549,2.463270425796509,0.0009058713912963867,0.36778239999999995,6585600,423,34300
34399,42.28,4.6698126792907715,0.0004,0.009138855151832104,15587,-0.17497333884239197,3.6862363815307617,0.0001163482666015625,0.3659392,6604800,423,34400
34499,66.35,1.6946195363998413,0.0004,-0.008494018577039242,15633,-0.1669725626707077,4.6765522956848145,0.0003249049186706543,0.3640960000000001,6624000,423,34500
34599,20.25,5.5873565673828125,0.0004,0.013627462089061737,15678,-0.17210209369659424,2.561234474182129,0.00040405988693237305,0.36225280000000004,6643200,423,34600
34699,30.24,1.2654210329055786,0.0004,-0.07271090894937515,15724,-0.16356055438518524,2.8052027225494385,0.0002681612968444824,0.3604096,6662400,423,34700
34799,17.11,1.7389638423919678,0.0004,-0.0037063895724713802,15771,-0.17605285346508026,2.2471208572387695,0.0007506608963012695,0.35856640000000006,6681600,423,34800
34899,19.98,1.5897773504257202,0.0004,-0.02410002611577511,15816,-0.16015487909317017,2.398477554321289,0.0015581846237182617,0.3567232,6700800,423,34900
34999,66.12,1.81309175491333,0.0004,0.01686261221766472,15864,-0.16471728682518005,5.067164421081543,0.0010169744491577148,0.35488,6720000,423,35000
35099,65.33,2.0722556114196777,0.0004,0.04504382237792015,15909,-0.17144493758678436,4.485701084136963,0.0006920695304870605,0.35303680000000004,6739200,423,35100
35199,44.65,14.046642303466797,0.0004,-0.03121931105852127,15956,-0.14868474006652832,4.053565502166748,-0.0006692409515380859,0.3511936,6758400,423,35200
35299,54.38,1.620877742767334,0.0004,-0.062159597873687744,16002,-0.16685721278190613,3.8953723907470703,0.0017118453979492188,0.34935039999999995,6777600,423,35300
35399,19.54,9.109060287475586,0.0004,0.01477907132357359,16050,-0.1691567599773407,2.605154514312744,0.00022530555725097656,0.3475072,6796800,423,35400
35499,42.7,1.618523359298706,0.0004,0.07325628399848938,16098,-0.16545188426971436,4.006783962249756,0.0011824965476989746,0.3456640000000001,6816000,423,35500
35599,29.86,0.8876417875289917,0.0004,-0.026420295238494873,16145,-0.16291821002960205,2.435911178588867,0.0007598400115966797,0.34382080000000004,6835200,423,35600
35699,54.12,0.9603679180145264,0.0004,-0.10626109689474106,16188,-0.16512539982795715,4.072999477386475,0.000961005687713623,0.3419776,6854400,423,35700
35799,42.25,1.918588638305664,0.0004,-0.12645214796066284,16232,-0.17420291900634766,4.0939836502075195,0.00013583898544311523,0.34013440000000006,6873600,423,35800
35899,18.08,0.7412554621696472,0.0004,-0.019432181492447853,16278,-0.16752800345420837,2.3167831897735596,0.0010693073272705078,0.3382912,6892800,423,35900
35999,34.6,1.9445594549179077,0.0004,-0.02572908252477646,16324,-0.1755494773387909,2.9340569972991943,0.0009192824363708496,0.33644799999999997,6912000,423,36000
36099,17.5,1.5879548788070679,0.0004,-0.05853152275085449,16369,-0.18099594116210938,2.2956883907318115,0.0013634562492370605,0.33460480000000004,6931200,423,36100
36199,44.3,1.2192447185516357,0.0004,-0.0074062952771782875,16413,-0.1474762111902237,3.3904197216033936,0.00016349554061889648,0.3327616,6950400,423,36200
36299,18.84,1.3108364343643188,0.0004,0.027848681434988976,16458,-0.1674230694770813,2.4230422973632812,0.0012080669403076172,0.33091840000000006,6969600,423,36300
36399,66.21,4.382476329803467,0.0004,-0.14618580043315887,16502,-0.1871614158153534,5.380948543548584,3.9517879486083984e-05,0.3290752000000001,6988800,423,36400
36499,43.7,0.8985867500305176,0.0004,-0.08752035349607468,16546,-0.15581852197647095,3.924445867538452,0.0007879137992858887,0.3272320000000001,7008000,423,36500
36599,55.78,2.168222427368164,0.0004,0.013179602101445198,16592,-0.17024728655815125,4.200538635253906,0.0009685754776000977,0.32538880000000003,7027200,423,36600
36699,19.35,1.4566415548324585,0.0004,-0.07432970404624939,16638,-0.20088450610637665,2.4261369705200195,0.0006440281867980957,0.3235456,7046400,423,36700
36799,30.25,1.5722483396530151,0.0004,-0.015543116256594658,16684,-0.15177594125270844,2.892427444458008,0.0006406307220458984,0.32170240000000005,7065600,423,36800
36899,30.36,0.734760046005249,0.0004,-0.028864746913313866,16728,-0.17315182089805603,2.9454281330108643,0.0011425018310546875,0.3198592,7084800,423,36900
36999,20.79,1.16124427318573,0.0004,-0.030165379866957664,16774,-0.17503949999809265,2.4919745922088623,0.00022679567337036133,0.31801599999999997,7104000,423,37000
37099,20.07,1.1861274242401123,0.0004,0.02681022137403488,16819,-0.14653316140174866,2.3000683784484863,0.0004075765609741211,0.31617280000000003,7123200,423,37100
37199,30.7,2.204400062561035,0.0004,0.0031268305610865355,16865,-0.1616767793893814,3.3679776191711426,0.0006733536720275879,0.3143296,7142400,423,37200
37299,18.82,7.7739691734313965,0.0004,0.008128687739372253,16909,-0.1828485131263733,2.379103660583496,-0.00017547607421875,0.31248640000000005,7161600,423,37300
37399,44.8,1.069859504699707,0.0004,0.011859988793730736,16955,-0.15904498100280762,4.3119096755981445,0.0015213489532470703,0.3106432,7180800,423,37400
37499,30.01,5.550914764404297,0.0004,-0.029860427603125572,17001,-0.17497585713863373,3.178865909576416,-0.0001766681671142578,0.3088000000000001,7200000,423,37500
37599,32.82,2.315027952194214,0.0004,-0.005907644517719746,17045,-0.17453031241893768,3.0733420848846436,0.0003237128257751465,0.30695680000000003,7219200,423,37600
37699,65.85,1.2015986442565918,0.0004,-0.021613746881484985,17089,-0.18422174453735352,4.929793834686279,0.0003123283386230469,0.3051136,7238400,423,37700
37799,32.7,1.6912169456481934,0.0004,-0.316344678401947,17134,-0.16794657707214355,3.2365496158599854,-7.855892181396484e-05,0.30327040000000005,7257600,423,37800
37899,17.25,6.714874267578125,0.0004,-0.001808578846976161,17178,-0.165215864777565,2.1638407707214355,1.9073486328125e-05,0.3014272,7276800,423,37900
37999,43.24,4.1237287521362305,0.0004,-0.040391936898231506,17222,-0.1798209398984909,3.9684386253356934,0.0002403855323791504,0.29958399999999996,7296000,423,38000
38099,30.69,0.8029302358627319,0.0004,-0.08726587146520615,17266,-0.15705089271068573,3.444788932800293,0.0012176036834716797,0.2977408,7315200,423,38100
38199,19.29,7.598419189453125,0.0004,0.004387170076370239,17313,-0.18410423398017883,2.4294888973236084,-0.0001838207244873047,0.2958976000000001,7334400,423,38200
38299,30.77,3.659102201461792,0.0004,0.06536484509706497,17357,-0.15704655647277832,2.540762186050415,0.00015091896057128906,0.29405440000000005,7353600,423,38300
38399,32.21,1.9716004133224487,0.0004,0.014200277626514435,17403,-0.17652110755443573,3.102418899536133,0.0010709762573242188,0.2922112,7372800,423,38400
38499,18.09,3.1070125102996826,0.0004,-0.07307232916355133,17448,-0.15627837181091309,2.348259687423706,0.00034999847412109375,0.29036800000000007,7392000,423,38500
38599,30.33,2.2139525413513184,0.0004,0.004520047456026077,17493,-0.17768889665603638,3.020200252532959,0.0005471706390380859,0.2885248,7411200,423,38600
38699,53.97,1.2306106090545654,0.0004,-0.007953345775604248,17538,-0.18114516139030457,4.45745849609375,0.00033980607986450195,0.2866816,7430400,423,38700
38799,32.8,0.911415696144104,0.0004,0.04025527462363243,17584,-0.16245225071907043,3.2129099369049072,0.0013464093208312988,0.28483840000000005,7449600,423,38800
38899,64.79,1.312888503074646,0.0004,-0.06457973271608353,17628,-0.16109517216682434,3.5775146484375,0.00023281574249267578,0.2829952,7468800,423,38900
38999,43.73,1.0469343662261963,0.0004,-0.007160314824432135,17674,-0.15853464603424072,4.048109531402588,0.0006010532379150391,0.28115199999999996,7488000,423,39000
39099,18.79,1.4541046619415283,0.0004,-0.17166614532470703,17721,-0.19721448421478271,2.497279167175293,0.0004087686538696289,0.2793088,7507200,423,39100
39199,67.41,0.6953372955322266,0.0004,-0.009310323745012283,17768,-0.1521754413843155,4.572862148284912,0.0012049078941345215,0.2774656000000001,7526400,423,39200
39299,56.48,1.1044695377349854,0.0004,-0.0183241069316864,17812,-0.1590491086244583,3.73934268951416,0.001035928726196289,0.27562240000000005,7545600,423,39300
39399,19.39,3.517515182495117,0.0004,-0.0024069161154329777,17856,-0.17956869304180145,2.513861656188965,0.0005367398262023926,0.2737792,7564800,423,39400
39499,31.93,1.0595591068267822,0.0004,-0.010356856510043144,17902,-0.14455831050872803,3.3906214237213135,0.00104522705078125,0.27193600000000007,7584000,423,39500
39599,44.19,0.7495836615562439,0.0004,-0.03791678696870804,17948,-0.1509958803653717,4.248673915863037,0.0011774301528930664,0.2700928,7603200,423,39600
39699,20.74,0.5878683924674988,0.0004,0.015653513371944427,17992,-0.16918635368347168,2.591327428817749,0.0010921955108642578,0.2682496,7622400,423,39700
39799,43.31,5.0326337814331055,0.0004,-0.04062541574239731,18036,-0.138097882270813,3.8003017902374268,0.00024813413619995117,0.26640640000000004,7641600,423,39800
39899,76.47,2.622951030731201,0.0004,-0.024402543902397156,18082,-0.14895741641521454,4.494735240936279,0.00010794401168823242,0.2645632,7660800,423,39900
39999,30.98,2.169590711593628,0.0004,0.06450553983449936,18128,-0.1619040071964264,3.1853134632110596,0.00041937828063964844,0.26272000000000006,7680000,423,40000
40099,31.15,1.2765154838562012,0.0004,-0.09215673804283142,18174,-0.18377995491027832,3.1393954753875732,0.00034177303314208984,0.2608768,7699200,423,40100
40199,44.86,2.913919448852539,0.0004,-0.01706048846244812,18217,-0.16720381379127502,3.8871216773986816,5.4895877838134766e-05,0.2590336000000001,7718400,423,40200
40299,18.18,1.0911414623260498,0.0004,0.03404225409030914,18263,-0.15177130699157715,2.3606388568878174,0.000980079174041748,0.25719040000000004,7737600,423,40300
40399,55.03,0.6919052004814148,0.0004,0.003319893730804324,18308,-0.17084431648254395,4.333887100219727,0.0013693571090698242,0.2553472,7756800,423,40400
40499,66.07,3.0927329063415527,0.0004,0.06721916049718857,18351,-0.16348201036453247,4.558198928833008,6.014108657836914e-05,0.25350400000000006,7776000,423,40500
